continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Africa,2020-01-13,1371693397,509.2442804148398,509.2442804148398,509.2442804148398,509.2442804148398,-43.53381500535885,-210.98649855863104,-256.3060211463381,0,0,0
"Europe, United States, Canada, and Oceania",2020-01-13,1162303742,0.2899074829453357,12.255974893299339,9.14533638422839,2.5117043452702275,-1.4765311272151342,-4.322095126081148,-5.227237247541305,0,0,0
Latin America and Caribbean,2020-01-20,655799753,1.704831008307296,19.458222409678225,18.981981426255828,8.601358739098314,-1.1594472145796804,-7.256706147644154,-8.493023657465907,0,0,0
Asia,2020-01-20,4679006159,-1142.531355079098,-630.1086660356798,-695.3290585947432,-1142.531355079098,-1602.1387768121624,-1976.2828367397879,-2035.9318958535011,-79193.31596759985,-1552.8101170117616,0
Africa,2020-01-20,1371693397,544.6803199957604,544.6803199957604,544.6803199957604,544.6803199957604,-101.37542393849394,-260.4339147213767,-419.80325042846164,0,0,0
"Europe, United States, Canada, and Oceania",2020-01-20,1162303742,0.36353966126232623,12.81866925129317,9.094087192827617,1.8638175452084271,-2.058683720945241,-5.005635439395019,-5.288980820590142,0,0,0
Latin America and Caribbean,2020-01-27,655799753,-88.79974604570452,-67.9742168277033,-69.20721267305572,-80.85192957041521,-93.33522746185675,-99.7175000939058,-100.42215248240244,-4081.080961857653,-90.69068804128118,0
Asia,2020-01-27,4679006159,-533.6526875661626,910.8117444491558,839.4059723854026,45.142265293670754,-956.4502552006642,-1915.4535506234645,-2178.5282026126824,-45852.413788111095,-899.0669370217862,0
Africa,2020-01-27,1371693397,524.2480503698886,635.8366927895912,524.2480503698886,524.2480503698886,-112.9422958107585,-381.18514535157055,-398.85106374754764,-1289.5707942202773,-23.44674171309595,0
"Europe, United States, Canada, and Oceania",2020-01-27,1162303742,-1026.309178943077,-1012.764147357569,-1016.9445645085714,-1022.7759569340826,-1029.305426551392,-1031.516313578188,-1031.7090657807935,-73622.99267110636,-1022.5415648764772,0
Latin America and Caribbean,2020-02-03,655799753,48.103514476770286,65.2159745415592,63.31098739271661,54.5473015597184,40.8272500216894,33.870019462342604,30.14228015657307,2122.6247826196027,47.169439613768944,0
Asia,2020-02-03,4679006159,1061.0247207650198,2109.1426873526198,2053.1531203197083,1527.7224215039569,433.52015466788816,-284.6471210310029,-406.70732034693816,33314.85260857387,653.2324040896838,49
Africa,2020-02-03,1371693397,650.189632404438,772.2859187769186,650.189632404438,650.189632404438,10.997866667056073,-218.30007232980478,-282.93436645093806,5235.261228132594,95.18656778422897,0
"Europe, United States, Canada, and Oceania",2020-02-03,1162303742,-1108.8694034283033,-1096.84022199774,-1098.5598679727734,-1104.4280057223716,-1111.3309999273908,-1114.0234030278325,-1114.8720795464726,-79593.14545991799,-1105.4603536099721,0
Latin America and Caribbean,2020-02-10,655799753,-9.124975276394917,7.869953904054432,5.254419582413518,-9.124975276394917,-26.564815305138058,-38.795074254994745,-39.019754772635594,-910.4823602375886,-20.23294133861308,0
Asia,2020-02-10,4679006159,-379.26393318413767,970.1070043786809,767.1709028889229,-7.6309646977901,-1225.4148454447266,-2035.8229166329006,-2190.548687713609,-46445.94064699305,-910.7047185684911,83.857
Africa,2020-02-10,1371693397,553.3733385176849,553.3733385176849,553.3733385176849,553.3733385176849,-219.43688177961357,-516.4195008864252,-731.4813957019002,1903.83265670406,34.61513921280109,0
"Europe, United States, Canada, and Oceania",2020-02-10,1162303742,-979.4534725409148,-965.8014145162813,-967.4534222826632,-974.7661333974759,-982.0335764854266,-985.0727997643104,-986.225838883224,-70325.71688848939,-976.746067895686,0
Latin America and Caribbean,2020-02-17,655799753,-40.06762862828402,-26.00226824196379,-27.775252009506065,-40.06762862828402,-59.61763251785813,-72.04854496633281,-74.02573298610713,-2396.3395030947227,-53.25198895766051,0
Asia,2020-02-17,4679006159,-935.4118076492986,317.3538696309727,147.80671376704078,-662.9975704908856,-2111.122986201881,-3151.6318743640954,-3162.1789640998404,-85478.24728761692,-1676.044064463077,122
Africa,2020-02-17,1371693397,643.71801806592,678.0727517460712,643.71801806592,643.71801806592,-170.68223811990075,-437.594421050878,-450.1560027794474,1916.9278947993016,34.853234450896394,0
"Europe, United States, Canada, and Oceania",2020-02-17,1162303742,-1286.7592558211427,-1273.6088163855427,-1275.7691659464701,-1283.026838031751,-1289.7172241194964,-1292.664658913973,-1293.773807762246,-92482.0026027745,-1284.472258371868,0.143
Latin America and Caribbean,2020-02-24,655799753,-112.74151341377332,-100.7554592026339,-101.81213541669418,-112.74151341377332,-133.32548825743964,-144.76477310907737,-150.13606020735236,-5466.234592729014,-121.47187983842254,0
Asia,2020-02-24,4679006159,-862.2547997978035,438.60913310578417,5.343610591513106,-633.6711790129237,-2189.0077520603886,-3336.6097987699372,-3663.9317593860414,-75572.3017600041,-1481.809838431453,107.429
Africa,2020-02-24,1371693397,-726.7794682030817,156.81159070007192,123.43231363398401,-295.2616866259494,-1003.6233800914084,-1655.8810134772289,-1784.0821335064165,-4315.578662908482,-78.46506659833604,0
"Europe, United States, Canada, and Oceania",2020-02-24,1162303742,-1075.1008555730539,-1060.5121122553826,-1060.9857666135742,-1070.752002603723,-1077.4326119744478,-1080.8427147922648,-1081.4843227438532,-77205.80608591944,-1072.3028623044365,1
Latin America and Caribbean,2020-03-02,655799753,88.56157105633505,127.44810765926151,123.70501729302347,99.20991100910197,74.0570397579299,31.027744868112862,21.709646768901802,3658.529487289246,81.30065527309435,0
Asia,2020-03-02,4679006159,-3621.1125088903027,-2844.028792887048,-2958.9075725133284,-3552.100062717175,-4998.460899509983,-7664.493498370386,-7856.2213742443355,-127295.07661314034,-2495.9818943753007,56.856
Africa,2020-03-02,1371693397,-110.89473167987992,1870.6759071231427,1465.7536485367796,729.3005081122354,-510.84274847745075,-1415.0014491567042,-1825.8681714983989,7654.750069977124,139.1772739995841,0
"Europe, United States, Canada, and Oceania",2020-03-02,1162303742,-678.5475480516659,-665.0686157522863,-668.3757233905145,-673.0990870751135,-679.7625382554335,-682.8925401318305,-683.1924926875695,-48499.72985610338,-673.607359112547,7.715
Latin America and Caribbean,2020-03-09,655799753,86.27728103323939,133.19808727851003,130.88903377984303,103.17661824492444,68.89334504924055,40.93738459388757,20.436912220757453,3751.5294872892014,83.36732193976003,0.143
Asia,2020-03-09,4679006159,-1254.2132088992118,-115.96672752400275,-345.97994594239907,-1254.2132088992118,-2672.5346751043435,-5748.299552669112,-5939.818228476963,-32544.808723616192,-638.1335043846312,59.285
Africa,2020-03-09,1371693397,-103.4227416221912,1045.1035033912738,944.4647068253774,376.3963365866526,-867.0795150982987,-1665.4859280189598,-2158.453193703993,6031.464355691356,109.66298828529739,0.143
"Europe, United States, Canada, and Oceania",2020-03-09,1162303742,621.1910161731191,635.25557147797565,633.1927004145388,626.5245819962158,619.929201511822,616.479357714168,615.6839904808228,45081.0701438947,626.1259742207598,70.002
Latin America and Caribbean,2020-03-16,655799753,-12.897948330537863,32.99059058171763,23.292950190007712,-1.4170553887689676,-41.16734078852292,-68.17054116314877,-72.08745366632597,-270.72051271053743,-6.016011393567498,1.001
Asia,2020-03-16,4679006159,-893.2181545388298,-378.54363779593035,-536.55912944236,-893.2181545388298,-2959.177344596369,-5821.991166626347,-6271.279699574517,-46994.98822579681,-921.4703573685649,111.286
Africa,2020-03-16,1371693397,-136.6327660347419,945.6700793735207,887.0134543566734,259.77975045955577,-1035.0591047837154,-2118.2080442066776,-2479.674144561061,4856.035784262852,88.29155971387003,0.857
"Europe, United States, Canada, and Oceania",2020-03-16,1162303742,2639.2793672005255,2652.7182222885713,2650.395374783956,2643.894274066127,2637.519657781707,2634.3517243527203,2633.542029899796,190398.32728675936,2644.4212123161024,340.573
Latin America and Caribbean,2020-03-23,655799753,356.06492576751265,428.21418428509907,421.46214190769524,379.82653803313406,340.14260320111254,299.395127667571,283.8976383962051,17114.065201574904,380.3125600349979,15.573
Asia,2020-03-23,4679006159,-75.0322073635264,127.72604548210602,67.79000257930787,-75.0322073635264,-1964.1418490686704,-4558.403526049683,-4787.6103307454005,33679.13913120082,660.375277082369,174.431
Africa,2020-03-23,1371693397,-604.6114682932778,731.6245017489694,615.020078510916,-324.19487724147376,-1406.2884674340794,-2603.6874102300494,-2633.294217112087,1422.4643556914168,25.86298828529849,6.859
"Europe, United States, Canada, and Oceania",2020-03-23,1162303742,5390.777989736768,5404.4051188203675,5403.649257479635,5396.153752879994,5388.610989560514,5384.936738941076,5383.155876330032,388501.5958581853,5395.855498030352,1189.859
Latin America and Caribbean,2020-03-30,655799753,836.428352832965,897.3905080223225,884.7616277202246,845.1603018510025,798.1938283501077,759.479039665224,740.62012193499,38238.35091586077,849.7411314635727,54.143
Asia,2020-03-30,4679006159,-1293.8963291055168,-1293.8963291055168,-1293.8963291055168,-1293.8963291055168,-4110.411419147876,-6988.816055336627,-7790.199182027414,-15008.263469878497,-294.2796758799705,210.005
Africa,2020-03-30,1371693397,-666.8819099206154,586.2411126096125,414.49161401791383,-660.2944664850944,-1487.5196399084139,-2656.54201706962,-2731.5582054884776,-2702.535644308637,-49.137011714702496,16.573999999999998
"Europe, United States, Canada, and Oceania",2020-03-30,1162303742,8491.469401958679,8506.029931476247,8503.545521174361,8495.20880313279,8487.753518130976,8482.838566847757,8480.010975318202,611713.5272867539,8496.021212316025,3012.2850000000003
Latin America and Caribbean,2020-04-06,655799753,896.1108258424534,947.5318956934622,943.7451658617192,900.9139358687371,856.4444068577642,806.3565505938888,790.5228196081206,41106.02741355664,913.4672758568144,157.857
Asia,2020-04-06,4679006159,-903.9631689771021,-903.9631689771021,-903.9631689771021,-903.9631689771021,-3789.1699681273776,-6054.025956117915,-6529.021414214498,-17105.251856975166,-335.3970952348072,292.718
Africa,2020-04-06,1371693397,-793.9034924601439,208.56530504853154,-94.02574054670545,-793.9034924601439,-1717.0703508210602,-2934.6953118651563,-3160.0690891676504,-6765.993094385398,-123.01805626155269,44.86
"Europe, United States, Canada, and Oceania",2020-04-06,1162303742,9481.61412221067,9496.380555182914,9496.177444780229,9486.61369462,9479.35498529738,9475.731431015814,9474.547672714061,683054.792540212,9486.872118614056,5214.716
Latin America and Caribbean,2020-04-13,655799753,901.5177034131341,945.0957388038892,940.4477342222209,911.4781657915698,863.9154860787081,814.6557578489508,801.8089762606437,41490.67027069944,922.014894904432,295.147
Asia,2020-04-13,4679006159,-1403.982331852264,-1092.3124806749179,-1257.9213146553589,-1403.982331852264,-3753.525400358458,-5507.553490004355,-6120.734853064511,-20441.23471411804,-400.80852380623605,345.431
Africa,2020-04-13,1371693397,-698.9505367354167,192.15903250868018,-83.08197878953432,-698.9505367354167,-1767.4200546861794,-3011.425993369523,-3121.365587966576,-8115.850237242535,-147.56091340440972,49.433
"Europe, United States, Canada, and Oceania",2020-04-13,1162303742,8421.055180435786,8434.44388752651,8433.857895701505,8424.884782058492,8418.07866865817,8414.849877563938,8412.432432761276,606726.5639687815,8426.757832899742,6262.003
Latin America and Caribbean,2020-04-20,655799753,1160.3087950944648,1217.1107384617746,1208.7277280342346,1176.576628372543,1125.553486821804,1073.1452690369833,1065.800053554591,53193.4559849851,1182.0767996663355,451.002
Asia,2020-04-20,4679006159,-1451.5244628173534,-1451.5244628173534,-1451.5244628173534,-1451.5244628173534,-4263.929010228771,-7154.087010664642,-7459.339785666539,-28401.46042840374,-556.891380949093,542.86
Africa,2020-04-20,1371693397,-725.15384002026,329.33563448054616,167.97683868033351,-725.15384002026,-1771.1018650329138,-3104.903205846138,-3430.2573029392624,-11758.421665813947,-213.78948483298086,46.573
"Europe, United States, Canada, and Oceania",2020-04-20,1162303742,6637.18031934293,6653.0614706156375,6651.516995810026,6640.746080255816,6634.01088195678,6629.2032404725405,6627.969507568843,478275.82111163967,6642.719737661662,5982.859
Latin America and Caribbean,2020-04-27,655799753,1427.203616029418,1488.468683856422,1479.2174559003965,1438.8838410258393,1391.3911358345702,1344.5713585930907,1338.306481981996,65211.3488421281,1449.1410853806244,721.4300000000001
Asia,2020-04-27,4679006159,-1438.3682504416872,-1222.9976807290618,-1325.353145714702,-1438.3682504416872,-3846.0476637574434,-6466.098660601902,-6642.951280266719,-25639.737571260797,-502.7399523776627,352.574
Africa,2020-04-27,1371693397,-653.2757044881058,244.1604324107267,155.94696888900478,-653.2757044881058,-1721.902625317261,-3270.5749941458807,-3419.0880295292413,-15254.850237242517,-277.3609134044094,43.286
"Europe, United States, Canada, and Oceania",2020-04-27,1162303742,4624.330675472146,4641.37487283763,4640.503436160938,4630.708443155639,4622.911297934779,4616.800540406292,4615.664651939229,333719.77539735474,4634.9968805188155,5082.572
Latin America and Caribbean,2020-05-04,655799753,2685.230116112672,2776.9147847904283,2736.616330886189,2689.9435711635124,2640.5436266512525,2593.284855590433,2588.8134678868405,120618.21266701273,2680.404725933616,1082.43
Asia,2020-05-04,4679006159,1602.3784127830784,2397.301245674692,2237.906063232956,1602.3784127830784,-482.20605203467215,-2377.327448294588,-3168.4475130421265,-8456.065497528116,-165.80520583388463,358.431
Africa,2020-05-04,1371693397,-183.10589866764752,990.6830376208866,896.8467666583015,-183.10589866764752,-1170.2225820372835,-2732.4916353453186,-3328.0970272783993,12213.261590714477,222.05930164935413,54.287
"Europe, United States, Canada, and Oceania",2020-05-04,1162303742,3798.999441369702,3817.8894833521294,3814.5625876484064,3805.4627409837185,3797.8777550058026,3793.5974357448963,3791.2199207487697,274244.66977523686,3808.9537468782896,4154.146
Latin America and Caribbean,2020-05-11,655799753,2948.3782666690413,3028.9667022197036,2999.408825922933,2949.6242781602436,2897.836793288148,2846.722578663318,2832.405390447927,132036.96266701276,2934.1547259336166,1417.856
Asia,2020-05-11,4679006159,2163.3258082883067,3365.839441744415,3033.358531902598,2163.3258082883067,-171.6198983013861,-2058.875151532487,-2266.235355799694,-9598.028354670974,-188.1966344053132,347.716
Africa,2020-05-11,1371693397,-50.595453892895286,1204.3790351144712,968.9262550292517,-50.595453892895286,-1064.8433301262792,-2579.1874040009056,-2820.8575295781907,12901.5473050002,234.57358736364,71.717
"Europe, United States, Canada, and Oceania",2020-05-11,1162303742,3479.44945388143,3495.839503370972,3493.2165101466885,3486.350119828303,3478.3677147817552,3472.572598716903,3468.576910719689,251288.32691809072,3490.115651640149,3473.288
Latin America and Caribbean,2020-05-18,655799753,3169.253635428708,3239.6028992543856,3223.1300187339525,3169.52817733145,3117.2043011858113,3071.325615002292,3063.6503431076426,141793.92695272694,3150.9761545050433,1676.003
Asia,2020-05-18,4679006159,3030.8095246240064,4651.6607475271485,4328.728020771771,3030.8095246240064,567.5903192822553,-1577.0989513512222,-2093.8704879810084,-6586.551211813874,-129.14806297674264,373
Africa,2020-05-18,1371693397,38.63487614774276,1225.251124557492,1156.1292149615244,38.63487614774276,-1031.1811448920314,-2623.4858831757324,-2964.6076182788215,15384.404447857334,279.716444506497,69.573
"Europe, United States, Canada, and Oceania",2020-05-18,1162303742,2661.0578608681353,2678.4670907828176,2675.5474595159712,2669.0083061597743,2659.863555347207,2652.307849096417,2651.5068455455,192350.49834666436,2671.534699259227,2860.86
Latin America and Caribbean,2020-05-25,655799753,3320.4191353334995,3401.3811805887367,3390.027095453491,3336.3259029902893,3263.1282407820013,3214.1255624663104,3201.5080300860445,148493.14123844123,3299.847583076472,1989.7150000000001
Asia,2020-05-25,4679006159,5082.25804587734,11431.273726515969,9305.175728006905,5082.25804587734,1197.3808469753533,-1345.5637360522744,-2271.7200197162656,-11262.08549752819,-220.8252058338861,381.715
Africa,2020-05-25,1371693397,40.663622373774174,1379.839436454489,1225.1283357625507,157.85895382409373,-999.559809212091,-2604.3095781314073,-2634.527164310131,13699.833019285874,249.087873077925,92.573
"Europe, United States, Canada, and Oceania",2020-05-25,1162303742,2059.1478315223485,2077.123338718887,2073.826208537576,2066.0429095645836,2057.4247987456947,2050.6035163114416,2048.8472473384595,149017.33263237908,2069.6851754497093,1886.718
Latin America and Caribbean,2020-06-01,655799753,3426.5491511243067,3526.074045097335,3517.960076577083,3443.818052730666,3360.6417813580138,3321.823320125778,3305.3956294357317,150320.705984985,3340.4601329996667,2025.572
Asia,2020-06-01,4679006159,10994.8453083503,15558.21664667549,14186.213558117704,10994.8453083503,4715.957124822871,2049.5597079022173,1624.3913030215178,18355.679571596207,359.9152857175727,499.858
Africa,2020-06-01,1371693397,1751.6966676010297,2357.8074432178437,2325.80406823893,1751.6966676010297,196.8124472270262,-1373.3385230734073,-1446.0339115615575,56988.95928656704,1036.1628961194008,123.431
"Europe, United States, Canada, and Oceania",2020-06-01,1162303742,2298.300423249126,2319.2194741100616,2317.658196113067,2307.4399893324066,2297.94333883784,2292.3651084333637,2290.369180420359,166159.00968306797,2307.764023375944,1817.575
Latin America and Caribbean,2020-06-08,655799753,3627.6845994729674,3724.614677618073,3713.9985364378067,3627.6845994729674,3552.7978936968098,3493.715092181947,3485.6024949799403,158034.34884212783,3511.874418713952,2510.715
Asia,2020-06-08,4679006159,9923.805737704679,20002.613548201705,19551.3849834286,12353.847413375963,6177.769942292212,3002.8373521080357,1935.4430226403272,21027.351000167637,412.301000003287,627.5749999999999
Africa,2020-06-08,1371693397,1870.5123664666132,2446.6592181760284,2276.986135736305,1870.5123664666132,219.67575566804268,-1090.2594512831995,-1519.460047325333,60919.10214370991,1107.6200389765438,145.715
"Europe, United States, Canada, and Oceania",2020-06-08,1162303742,2102.1965557446047,2122.578415706424,2119.0437144286866,2111.243891127645,2102.1965557446047,2097.2892509404533,2094.0373362867426,152036.0382544959,2111.6116424235543,1444.001
Latin America and Caribbean,2020-06-15,655799753,3626.6534904082473,3742.1422454862804,3709.181234904091,3626.782434176029,3565.8675397965985,3525.8921439273176,3504.1848856633464,157889.17027069928,3508.648228237762,2434.143
Asia,2020-06-15,4679006159,8228.667230595109,14681.169965944377,13245.047733044083,10030.489749263197,5796.985416117153,2418.8186330330923,2268.716704305891,15925.602428739028,312.26671428900056,786.999
Africa,2020-06-15,1371693397,2661.1725982151115,3205.3679763666814,3166.4687060044803,2661.1725982151115,1071.018498776114,-154.48159099343562,-624.3973355448508,73259.53071513848,1331.9914675479722,199.715
"Europe, United States, Canada, and Oceania",2020-06-15,1162303742,1790.1211216004067,1811.5400211014178,1810.669423355501,1800.0233936324125,1790.1211216004067,1784.5854000947306,1780.9429976793033,129562.43825449889,1799.4783090902624,1217.289
Latin America and Caribbean,2020-06-22,655799753,3602.098245883368,3741.446164537044,3725.058239418914,3629.958520613485,3563.1670518004003,3512.435309269872,3501.8612167836477,157051.84884212783,3490.0410853806184,2748.002
Asia,2020-06-22,4679006159,10708.158700009808,16086.6690872151,13893.55924354781,11095.712774979607,7266.972579056783,4004.1897959263156,3434.6369428323856,26944.300336049157,528.3196144323364,1128
Africa,2020-06-22,1371693397,2792.5356585134455,3347.804695507254,3283.839057473342,2792.5356585134455,1372.6373647322162,225.09369252160533,-472.3268430886144,78206.38785799567,1421.9343246908304,225.288
"Europe, United States, Canada, and Oceania",2020-06-22,1162303742,2454.9172693355295,2475.696615856791,2473.925193521218,2464.885754751297,2454.42390559556,2446.0152727064606,2444.8322474333113,177438.2553973531,2464.4202138521264,1215.14
Latin America and Caribbean,2020-06-29,655799753,3723.472605997453,3894.4964803749167,3844.4620866840196,3780.2767304557024,3699.3700030923233,3639.130752159798,3625.1981216232643,162169.52741355638,3603.7672758568083,2664.431
Asia,2020-06-29,4679006159,12540.13963953753,17402.766847619525,15283.827601473376,12540.13963953753,7966.480950009207,4867.174690119891,4415.724888621533,23592.72605033488,462.6024715751937,958.857
Africa,2020-06-29,1371693397,2601.864865998878,3408.948663471548,3314.786095090481,2615.0259639464516,1455.4434110403452,155.5951725879349,-446.7662298431196,83134.38785799562,1511.5343246908294,219.85399999999998
"Europe, United States, Canada, and Oceania",2020-06-29,1162303742,2328.9138174271966,2350.761243963621,2347.143561953154,2339.670182382832,2328.1240064137573,2320.6773462829437,2318.103257132106,168402.529683069,2338.9240233759583,947.431
Latin America and Caribbean,2020-07-06,655799753,4631.749637223226,4756.002701843328,4746.6551229127535,4690.667919047519,4610.2773767232275,4558.33433108115,4545.159256242143,202004.0064458143,4488.977921018096,2640.715
Asia,2020-07-06,4679006159,11234.782640922242,13510.350515785774,13314.574969490086,11234.782640922242,7576.360482110998,5217.770033429532,5095.67795729973,48588.365036509924,952.7130399315671,1070.857
Africa,2020-07-06,1371693397,2572.5246242966505,3146.5992490286194,2932.6167963044236,2572.5246242966505,1104.2858562406327,-482.8600495674249,-719.8184357318959,56174.07725891723,1021.3468592530405,247.572
"Europe, United States, Canada, and Oceania",2020-07-06,1162303742,2715.665236275804,2737.7257593690956,2734.351171663353,2725.160449015378,2714.012596067224,2707.0601683356094,2703.63387514756,196293.09889965874,2726.293040273038,908.43
Latin America and Caribbean,2020-07-13,655799753,4721.009494795748,4873.318524825566,4861.309593097149,4790.617678990909,4688.009069817382,4642.879009077154,4632.254590596978,205053.7207315286,4556.749349589524,2750.713
Asia,2020-07-13,4679006159,11112.290618168603,14006.104794078918,13563.587878219647,11112.290618168603,7997.718501936832,5359.70630524057,5034.291520802557,53464.40217936721,1048.3216113601413,1165.857
Africa,2020-07-13,1371693397,3356.060434463739,4047.842548682148,3666.786307175389,3356.060434463739,1682.8175545582794,379.092170459941,198.87990701679965,69089.64868748868,1256.1754306816122,264.717
"Europe, United States, Canada, and Oceania",2020-07-13,1162303742,2886.469069924043,2905.1821333492544,2902.7845585743376,2895.6243144105665,2883.6863142347897,2873.9551083991623,2873.8327057439496,208571.49889966115,2896.826373606405,1144.144
Latin America and Caribbean,2020-07-20,655799753,4720.062169010267,4897.712097272603,4856.727265000053,4761.20350703757,4658.8580747475635,4599.835139189572,4596.677783246221,203275.14930295714,4517.225540065714,2946
Asia,2020-07-20,4679006159,12235.079028570439,15445.109399277113,14964.981716126626,12235.079028570439,8176.064110541314,5897.718828768524,5490.434001100658,54068.97075079566,1060.1758970744247,1408.43
Africa,2020-07-20,1371693397,4244.300907466943,4732.6128952062945,4244.300907466943,4244.300907466943,1840.8655562036897,829.6071152225427,515.8222253764935,70635.93440177437,1284.2897163958976,280.003
"Europe, United States, Canada, and Oceania",2020-07-20,1162303742,3108.5425598928914,3130.7286214984247,3126.824259653551,3116.7793147230395,3105.5550374404056,3096.3072751680047,3096.2202123948127,224610.35604251688,3119.58827836829,1123.144
Latin America and Caribbean,2020-07-27,655799753,4612.017790367591,4783.4920026818445,4742.352021179822,4674.975462231089,4567.025141304483,4513.490141700319,4507.233217225082,198385.6850172429,4408.5707781609535,2972.573
Asia,2020-07-27,4679006159,12020.366054163616,15595.847358419873,15056.715169668996,12020.366054163616,9250.230876589467,6465.221681570324,6278.804487756043,60752.4478936528,1191.2244685029962,1397.857
Africa,2020-07-27,1371693397,3860.7686430068943,3911.1912124820064,3860.7686430068943,3860.7686430068943,1599.921831738487,444.04724902487106,247.76614278244784,61150.79154463152,1111.8325735387548,393.14200000000005
"Europe, United States, Canada, and Oceania",2020-07-27,1162303742,3968.9104986400575,3987.932265549319,3985.6970743140696,3976.3157778739483,3966.6261796074477,3957.602701539542,3955.5201413626532,286563.61318537313,3980.0501831301826,1312.285
Latin America and Caribbean,2020-08-03,655799753,4393.761242268182,4506.820330744952,4482.642555988519,4429.299829875588,4337.172412724387,4289.3788784519775,4288.311864934232,189019.9787960448,4200.44397324544,2948.144
Asia,2020-08-03,4679006159,11740.881802446942,16391.280409649862,15909.991489903343,12062.369677159135,9231.699933606571,6030.750258851001,5440.9413105520725,58235.224207016996,1141.8671413140587,1409.146
Africa,2020-08-03,1371693397,2717.9905221433055,2918.8142078911987,2721.912833835311,2717.9905221433055,810.6532990011024,-256.6296449982525,-731.2398460346272,36092.183249700625,656.2215136309205,350.146
"Europe, United States, Canada, and Oceania",2020-08-03,1162303742,3133.3168310536425,3154.199126038777,3148.4866891997185,3138.9236417966326,3128.9935104860274,3120.183662909847,3116.8842716788486,226350.19677984278,3143.752733053372,1346.8590000000002
Latin America and Caribbean,2020-08-10,655799753,4102.88354044475,4195.004525892364,4191.898267764408,4147.782182445844,4057.7602148300434,4019.988031235007,4003.4924384940446,176410.2287960449,3920.2273065787754,3085.288
Asia,2020-08-10,4679006159,12097.923106699129,17357.40032525652,16613.44853313759,12671.117303421703,9998.19519464696,6182.078843673063,5084.165292614955,55916.47277844547,1096.4014270283426,1472.429
Africa,2020-08-10,1371693397,1963.7234194121525,2579.2583203552704,2420.4329330819064,1963.7234194121525,480.10084591120955,-774.9535885407076,-1178.5197893393145,28857.326106843484,524.6786564880633,424.57399999999996
"Europe, United States, Canada, and Oceania",2020-08-10,1162303742,4230.56680205245,4252.49360034933,4248.070989271778,4237.812804969093,4225.80370552178,4219.386206550677,4216.029295734997,305382.19677984447,4241.419399720062,1368.284
Latin America and Caribbean,2020-08-17,655799753,3809.6862606757845,3903.455418994867,3897.3624457409082,3865.425572306366,3779.0402583190116,3723.7864337737524,3707.5490409614154,164063.5145103307,3645.8558780073486,2872.427
Asia,2020-08-17,4679006159,12784.068922668888,17708.615528122322,16678.786864373767,13956.705240947133,10382.490501233497,6961.570667748273,6349.0684113738935,57406.98420701702,1125.6271413140591,1501.858
Africa,2020-08-17,1371693397,1797.5538227278541,2443.070667811092,2337.839075007887,1797.5538227278541,505.9560322999456,-859.3527843346801,-996.7427007367496,28200.46896398633,512.735799345206,328.429
"Europe, United States, Canada, and Oceania",2020-08-17,1162303742,3441.016638780824,3459.899173849964,3458.504041336542,3448.2677367463416,3436.7059496221086,3428.46837271931,3425.5418060134857,248609.16820841518,3452.9051140057663,1347.573
Latin America and Caribbean,2020-08-24,655799753,3533.5076497159757,3627.819117508303,3618.4067614644296,3581.3550354573686,3504.4525824968327,3447.9338359442418,3446.945902549238,151172.08593890205,3359.379687531157,2861.428
Asia,2020-08-24,4679006159,12544.998967869597,19747.8376821581,18552.83093176535,14293.583841251408,10697.701659661368,7208.30072200617,6160.491028076744,52180.941349874054,1023.1557127426285,1428.287
Africa,2020-08-24,1371693397,1345.322407868352,1876.8299046492111,1801.3489389093284,1345.322407868352,-2.1630312686675603,-1108.472688523525,-1281.790507308918,20590.04039255776,374.36437077377747,301.144
"Europe, United States, Canada, and Oceania",2020-08-24,1162303742,2798.2653857934283,2821.229800687065,2816.4681847346624,2805.3480625574207,2794.5756383855546,2784.782537273887,2783.7009906450685,202292.3910655568,2809.616542577178,1280.858
Latin America and Caribbean,2020-08-31,655799753,3228.787151766624,3315.105456756079,3302.3707371831674,3274.7305667172986,3200.60177245955,3148.862841253729,3132.889945811265,137718.90736747347,3060.4201637216324,2607.429
Asia,2020-08-31,4679006159,12652.578280678314,18467.93502960566,16869.12521793752,13861.678313110024,10270.01539760639,5387.162833049629,5165.411157673674,43516.04134987406,853.2557127426286,1552.999
Africa,2020-08-31,1371693397,963.1906812404026,1840.5706403375598,1308.1955549037393,963.1906812404026,-302.791129498165,-1681.6620948886828,-1927.6340736091274,17054.326106843477,310.0786564880632,258.146
"Europe, United States, Canada, and Oceania",2020-08-31,1162303742,2497.7821190742566,2520.1304138525297,2515.175084625207,2506.2021766713983,2494.333043369861,2489.9466100902778,2486.974364676184,180606.60820841556,2508.425114005772,1249
Latin America and Caribbean,2020-09-07,655799753,2690.9446538979946,2824.165745716811,2814.9586215324084,2738.1245414887535,2659.7214094181054,2592.9960098244615,2576.8905087159455,112440.08026328373,2498.668450295194,2636.998
