world,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
World,2021-09-13,7868684247,0.4639172056167891,0.47572770660513075,0.4639172056167891,0.4639172056167891,0.4621876834372553,0.4537065437058275,0.3641948771945515,39.06623690272722,0.17440284331574651,0.11499836206351717
World,2021-09-20,7868684247,0.4346088920837807,0.438330557874283,0.4346088920837807,0.4346088920837807,0.42852617574632357,0.4200737859500127,0.3440313719404853,36.20237346710385,0.1616177386924279,0.1098423285099446
World,2021-09-27,7868684247,0.4061624569309994,0.4170410438975048,0.4061624569309994,0.4061624569309994,0.40188370573022336,0.39814702331655993,0.3267734867444902,33.80029717733098,0.15089418382737046,0.10219177371446507
World,2021-10-04,7868684247,0.3871188215792475,0.3873658243853597,0.3871188215792475,0.3871188215792475,0.3668236290897555,0.3634362694906891,0.29398923393081416,30.18531361724369,0.13475586436269507,0.09714277203224012
World,2021-10-11,7868684247,0.38698560224417433,0.38698560224417433,0.38698560224417433,0.38698560224417433,0.34970187691089466,0.341953599819032,0.29234684188934335,31.29454912930884,0.13970780861298587,0.08780381551889205
World,2021-10-18,7868684247,0.38587176826084235,0.38587176826084235,0.38587176826084235,0.38587176826084235,0.33807348200022047,0.33684682109150094,0.27832723433549716,31.126029637988267,0.13895548945530475,0.08745706123134515
World,2021-10-25,7868684247,0.39523626650953864,0.39523626650953864,0.39523626650953864,0.39523626650953864,0.34887185983354585,0.33401781298493677,0.2726136669668478,30.777502076423072,0.13739956284117444,0.09049801436262918
World,2021-11-01,7868684247,0.40021918454800115,0.4043071599857331,0.40021918454800115,0.40021918454800115,0.37806921414305433,0.36394107557375016,0.30054035600034595,33.3973268604699,0.14909520919852634,0.09167081526686148
World,2021-11-08,7868684247,0.39871557906670524,0.3992748702161803,0.39871557906670524,0.39871557906670524,0.35779352043982343,0.35779352043982343,0.3001785911165206,34.06342043284806,0.15206884121807168,0.09026389644123688
World,2021-11-15,7868684247,0.3736129950592576,0.3831776902394526,0.3736129950592576,0.3736129950592576,0.35308906583311983,0.34003109992202574,0.30001460582394035,33.623199869219164,0.15010357084472842,0.09261481044659334
World,2021-11-22,7868684247,0.3816094809382721,0.3816094809382721,0.3816094809382721,0.3816094809382721,0.3591559339071307,0.3279241837246037,0.2961666466806248,34.02629241943928,0.15190309115821105,0.0929017326217792
World,2021-11-29,7868684247,0.37758195563273994,0.3891136135201981,0.3891136135201981,0.3891136135201981,0.37758195563273994,0.33949026290520234,0.3064103366116926,34.30828053537333,0.1531619666757738,0.09047991730910282
World,2021-12-06,7868684247,0.35394578453915715,0.3901751587813607,0.3901751587813607,0.3901751587813607,0.35394578453915715,0.2971616753488435,0.26895702530146876,22.704171668599745,0.10135790923482028,0.10121862499485297
World,2021-12-13,7868684247,0.3325373767051339,0.3325373767051339,0.3325373767051339,0.3325373767051339,0.33185918892160443,0.28433519185762257,0.2548622194102809,20.653952065140643,0.0922051431479493,0.09148927284437265
World,2021-12-20,7868684247,0.33234401255548696,0.3453327467897324,0.3453327467897324,0.3453327467897324,0.33234401255548696,0.2874081555512034,0.2653733723894956,19.002412675631803,0.08483219944478484,0.08811423590473118
World,2021-12-27,7868684247,0.3332296803351001,0.35323199017216,0.35323199017216,0.35323199017216,0.3332296803351001,0.28212977638393616,0.25902478325361045,17.370704220336155,0.07754778669792926,0.08276945414963224
World,2022-01-03,7868684247,0.28220576924145835,0.37637841703893365,0.30369349931576956,0.28220576924145835,0.2818932042204255,0.2818932042204255,0.24860129222707633,2.723668149155789,0.012159232808731199,0.0769524460497773
World,2022-01-10,7868684247,0.37217255971496493,0.48410754761073976,0.3923162381918977,0.37217255971496493,0.3071208242933551,0.3071208242933551,0.3071208242933551,1.998496283934744,0.008921858410422964,0.08178172866008002
World,2022-01-17,7868684247,0.5115049603888037,0.6887565273843655,0.5115049603888037,0.5115049603888037,0.4297311763000089,0.4297311763000089,0.3774933888220983,0,0,0.09154552113012243
World,2022-01-24,7868684247,0.5810658574122147,0.7557352477078876,0.5810658574122147,0.5810658574122147,0.44591539680800785,0.44591539680800785,0.4070066644050091,0,0,0.10529451608328083
World,2022-01-30,7868684247,0.5824463002049463,0.7888437191920309,0.5824463002049463,0.5824463002049463,0.45838056117969006,0.45838056117969006,0.4169563570591151,0,0,0.11238037672399183
