continent,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Oceania,2020-10-12,43202462,-57.99170811743183,-36.33357959733801,-36.33357959733801,-44.5265593593015,-57.99170811743183,-76.01329588260424,-76.01329588260424,-936.540874733537,-44.59718451112081,0.857
Americas,2020-10-19,1026788511,3689.3568066169382,3707.7557172463635,3707.7557172463635,3689.3568066169382,3614.9534570181595,3563.7370452541804,3563.7370452541804,168641.09515465092,3513.3561490552274,2479.286
Asia,2020-10-19,4679006159,10268.974057667354,15041.196395066298,15041.196395066298,11497.17031545601,8738.148865757632,8018.398635259095,8018.398635259095,44801.97340667815,878.4700667976109,1550.714
Africa,2020-10-19,1371693397,1591.4938611653188,2078.5391964063097,2078.5391964063097,1591.4938611653188,210.94756883079026,-528.126789463878,-528.126789463878,22695.752435737475,412.65004428613594,232.71699999999998
Europe,2020-10-19,747993718,5780.022293370372,5780.453874901566,5780.453874901566,5780.3393366561295,5780.022293370372,5779.950656969433,5779.950656969433,283228.0773203562,5780.164843272576,1206.143
Oceania,2020-10-19,43202462,-40.082150532607805,-22.39458391515457,-22.39458391515457,-31.848120467863478,-42.27892884568533,-55.19647263683678,-55.19647263683678,-673.9808747335363,-32.094327368263635,1.571
Americas,2020-10-26,1026788511,3797.26781971045,3806.286963179102,3806.286963179102,3797.26781971045,3710.819093677917,3688.074653533242,3688.074653533242,174119.9522975076,3627.499006198075,2577.86
Asia,2020-10-26,4679006159,10996.12470679178,16498.71663396444,16498.71663396444,11382.458924611432,8747.393701922416,7746.662612867277,7746.662612867277,55995.01626382109,1097.941495369041,1475.571
Africa,2020-10-26,1371693397,986.9249402005879,1901.9862215580595,1901.9862215580595,986.9249402005879,105.63849040493724,-287.0388292485014,-287.0388292485014,18674.46672145176,339.5357585718502,239.57399999999998
Europe,2020-10-26,747993718,6939.798635905939,6940.328424001428,6940.328424001428,6940.120760847052,6939.798635905939,6939.696441997889,6939.696441997889,340058.6973203562,6939.973414701147,1736.858
Oceania,2020-10-26,43202462,-52.15349991876962,-27.948325598152437,-27.948325598152437,-37.47704790299737,-52.15349991876962,-63.44397495177209,-63.44397495177209,-770.9408747335397,-36.71147022540665,1.429
Americas,2020-11-02,1026788511,4478.618192727696,4498.103465974533,4498.103465974533,4478.618192727696,4417.208056703704,4357.297391228289,4357.297391228289,206943.67948644896,4311.326655967687,2511.0009999999997
Asia,2020-11-02,4679006159,12365.262745522501,16848.570471677933,16848.570471677933,12462.856491075941,8485.607403797727,7941.1994071387,7941.1994071387,68539.87209331403,1343.9190606532163,1437.7160000000001
Africa,2020-11-02,1371693397,2444.8396499844343,2780.4204239068345,2780.4204239068345,2444.8396499844343,1481.7868923072674,835.17216123688,835.17216123688,41439.3122667666,753.4420412139382,254.576
Europe,2020-11-02,747993718,9328.079823648666,9328.71473209685,9328.71473209685,9328.55826130247,9327.9914313584,9327.52309696277,9327.52309696277,457075.81379347417,9328.07783251988,2571.141
Oceania,2020-11-02,43202462,-25.686821242355595,-9.985081270858842,-9.985081270858842,-16.114883951900836,-27.180791053172197,-41.723467632191074,-41.723467632191074,-406.0008747335364,-19.33337498731126,2
Americas,2020-11-09,1026788511,4553.914395799795,4564.046776251242,4564.046776251242,4553.914395799795,4489.508579378428,4420.321949718011,4420.321949718011,210541.62234358932,4386.2837988247775,2680.289
Asia,2020-11-09,4679006159,12649.192465803928,17153.160451352094,17153.160451352094,12649.192465803928,9062.151680122466,7419.0390793006045,7419.0390793006045,75852.98066474262,1487.3133463675022,1573.43
Africa,2020-11-09,1371693397,2674.6066720466615,3022.3832404329646,3022.3832404329646,2674.6066720466615,1756.0075805846575,1139.2589530182242,1139.2589530182242,45704.16940962375,830.9848983567954,317.144
Europe,2020-11-09,747993718,9702.681059775356,9703.25377027102,9703.25377027102,9703.035270635106,9702.67451136254,9701.922741844433,9701.922741844433,475415.8137934743,9702.363546805598,3759.431
Oceania,2020-11-09,43202462,-10.475363917064886,7.734153210773351,7.734153210773351,-0.21210722665253998,-11.537559705283266,-26.083113465186816,-26.083113465186816,-76.84087473353848,-3.6590892730256424,1.571
Americas,2020-11-16,1026788511,4959.239163238779,4959.239163238779,4959.239163238779,4959.239163238779,4875.018323271008,4842.897213410944,4842.897213410944,229640.7080578755,4784.181417872406,2940.575
Asia,2020-11-16,4679006159,12086.337505965015,15291.991243027374,15291.991243027374,12086.337505965015,8566.192244272002,6407.801880746446,6407.801880746446,69027.28637902833,1353.4762035103595,1556.429
Africa,2020-11-16,1371693397,2648.385389262308,2905.4060287128577,2905.4060287128577,2700.98200731266,1728.1874083591738,1144.7048040538566,1144.7048040538566,46499.3122667666,845.4420412139382,290.289
Europe,2020-11-16,747993718,9624.568292950822,9625.118218634963,9625.118218634963,9624.944464890612,9624.475297435174,9623.93434051893,9623.93434051893,471600.8137934743,9624.506403948455,4304.426
Oceania,2020-11-16,43202462,-32.60487833894364,-15.33702530358974,-15.33702530358974,-23.433075158521923,-33.86560272777561,-48.84840594053109,-48.84840594053109,-562.7808747335364,-26.799089273025544,1
Americas,2020-11-23,1026788511,5238.761824179009,5274.52461347259,5274.52461347259,5238.761824179009,5181.039156159387,5122.265898593259,5122.265898593259,243485.50805787643,5072.614751205759,3263.142
Asia,2020-11-23,4679006159,11848.089787640925,15909.593620059492,15909.593620059492,12073.66602276307,8600.8405880555365,6579.533105170994,6579.533105170994,60512.18066474261,1186.5133463675022,1732.143
Africa,2020-11-23,1371693397,2431.520537620393,2742.435185777124,2742.435185777124,2431.520537620393,1535.434813097886,1030.0068838281366,1030.0068838281366,39597.59798105231,719.9563269282239,335.145
Europe,2020-11-23,747993718,9470.176178340187,9470.706155922528,9470.706155922528,9470.63163049228,9470.139215200274,9469.608805139518,9469.608805139518,464035.9137934743,9470.120689662741,4714.288
Oceania,2020-11-23,43202462,-29.886919013365773,-11.863304451783854,-11.863304451783854,-20.17352072312694,-29.886919013365773,-45.05152854510329,-45.05152854510329,-487.3608747335367,-23.207660701596986,1.714
Americas,2020-11-30,1026788511,5802.5188449899615,5821.782833032587,5821.782833032587,5802.5188449899615,5727.085307250468,5668.105570817162,5668.105570817162,269322.9937721619,5610.895703586706,3427.715
Asia,2020-11-30,4679006159,10654.106032336595,15281.594799745399,15281.594799745399,11003.134345695004,8126.1576014237735,6917.9920782248955,6917.9920782248955,50276.4806647426,985.813346367502,1708.8609999999999
Africa,2020-11-30,1371693397,2649.5358298128235,2951.3421005603363,2951.3421005603363,2652.7100874560556,1930.8494924277336,1225.5933951853565,1225.5933951853565,49796.16940962375,905.3848983567954,286.431
Europe,2020-11-30,747993718,9224.097856746946,9224.881852622277,9224.881852622277,9224.63111095404,9224.097856746946,9223.792984217978,9223.792984217978,451983.3137934743,9224.149261091312,4959.287
Oceania,2020-11-30,43202462,2.5344017921387185,19.707931844913762,19.707931844913762,12.922010235984539,1.2680732999121218,-12.769675677183026,-12.769675677183026,151.09912526646295,7.195196441260141,1.143
Americas,2020-12-07,1026788511,6824.6153077861945,6868.247509208289,6868.247509208289,6828.977375386104,6764.121474705445,6698.744048588788,6698.744048588788,318190.37409527204,6628.966126984834,4235.713
Asia,2020-12-07,4679006159,10726.436047398689,14586.886640514495,14586.886640514495,10734.729281703429,7222.288728101873,6100.485058553252,6100.485058553252,51647.005388244936,1012.6863801616654,1622.859
Africa,2020-12-07,1371693397,3072.757718183613,3359.7883793612127,3359.7883793612127,3138.7128242324975,2251.100163762982,1476.5744403492993,1476.5744403492993,64291.21326523056,1168.9311502769192,303.714
Europe,2020-12-07,747993718,8879.989014213315,8880.745429854669,8880.745429854669,8880.483719692134,8879.882451364772,8879.58923694734,8879.58923694734,435117.9747397111,8879.95866815737,4844.427
Oceania,2020-12-07,43202462,-23.32827011610615,-5.855492838276316,-5.855492838276316,-14.756813576917924,-23.497910355829244,-38.428114304208684,-38.428114304208684,-379.19700376579476,-18.05700017932356,0.571
Americas,2020-12-14,1026788511,7058.304989465568,7092.506517979686,7092.506517979686,7058.304989465568,6981.604254769186,6916.9849421561,6916.9849421561,328736.08838098584,6848.668507937205,4539.574
Asia,2020-12-14,4679006159,9300.757183562206,14455.986252975807,14455.986252975807,10625.862553164376,7067.552855791289,5535.056692157046,5535.056692157046,45857.63110253066,899.1692373045227,1515.1399999999999
Africa,2020-12-14,1371693397,3564.259263339204,4077.848485458539,4077.848485458539,3619.3785442168532,2903.521437782973,1839.925752018386,1839.925752018386,70748.21326523056,1286.3311502769193,361
Europe,2020-12-14,747993718,8267.629675075348,8268.57129334279,8268.57129334279,8268.202155764342,8267.531422714961,8267.386378174799,8267.386378174799,405124.37473971106,8267.844382443083,4763.861
Oceania,2020-12-14,43202462,-6.3009156775326804,11.795546869435325,11.795546869435325,2.165922472445506,-6.4661260186380805,-21.54091122385896,-21.54091122385896,-22.49700376579508,-1.0712858936092895,2.5719999999999996
Americas,2020-12-21,1026788511,7578.580916384114,7605.3186983107325,7605.3186983107325,7578.580916384114,7514.385983264974,7434.6549278454095,7434.6549278454095,353485.2312381305,7364.275650794385,4925.43
Asia,2020-12-21,4679006159,8720.59670583502,11465.801363249484,11465.801363249484,9095.468355312609,6438.997215697132,5192.855444724204,5192.855444724204,37828.85630976906,741.742280583707,1451.572
Africa,2020-12-21,1371693397,3930.1254657924032,4496.876932079192,4496.876932079192,4172.345400850275,3501.2504810754003,2643.796628794634,2643.796628794634,96703.49897951628,1758.2454359912051,411.85699999999997
Europe,2020-12-21,747993718,8039.962277891963,8040.96717336898,8040.96717336898,8040.505824474793,8039.853982738409,8039.633258458123,8039.633258458123,393967.77473971114,8040.15866815737,4979.429
Oceania,2020-12-21,43202462,-1.5401495921669084,15.775583760292154,15.775583760292154,7.678558709088894,-2.2902091308745787,-16.536736817389453,-16.536736817389453,77.46299623420286,3.6887141063906124,1.572
Americas,2020-12-28,1026788511,8600.362401347602,8628.62643076143,8628.62643076143,8600.362401347602,8498.55036788174,8408.575641310756,8408.575641310756,401189.6575623665,8358.117865882636,4343.715
Asia,2020-12-28,4679006159,7421.019989818925,11541.811368546432,11541.811368546432,8665.807609598563,5432.105394449837,3593.791506145722,3593.791506145722,36141.23949997761,708.6517549015217,1359.715
Africa,2020-12-28,1371693397,4484.3523779186435,5329.501654171326,5329.501654171326,4730.431154411445,4002.703634400735,3253.355205578236,3253.355205578236,115432.40394319656,2098.770980785392,546.145
Europe,2020-12-28,747993718,8066.004834111146,8066.762721372735,8066.762721372735,8066.381954866278,8065.95267196271,8065.350584576227,8065.350584576227,395240.27190263284,8066.127998012916,4232.713
Oceania,2020-12-28,43202462,-11.102738483097442,7.094335881289035,7.094335881289035,0.4132027071105868,-11.102738483097442,-21.40123178473641,-21.40123178473641,-90.45391387818665,-4.307329232294602,1.143
Americas,2021-01-04,1026788511,9059.689967693968,9364.593677209385,9364.593677209385,9108.93279560137,9038.49839344702,8875.002154713478,8875.002154713478,412246.0007284834,8588.458348510072,4989.429
Asia,2021-01-04,4679006159,6405.2866136540315,10462.656648320613,10462.656648320613,7557.109199345716,4552.451051990276,2231.4848709424596,2231.4848709424596,16758.52913460353,328.59861048242215,1219.569
Africa,2021-01-04,1371693397,4603.691535520487,5327.772596451192,5327.772596451192,5084.750907544286,4175.797302578589,3239.980062276452,3239.980062276452,130842.7630506063,2378.959328192842,654.145
Europe,2021-01-04,747993718,5880.081579081573,5880.897909405846,5880.897909405846,5880.081579081573,5879.615139215237,5879.099854731062,5879.099854731062,288113.4836368627,5879.867012997198,4527.857
Oceania,2021-01-04,43202462,-11.05806508765528,6.7266259341634225,6.7266259341634225,0.4673910412223635,-11.05806508765528,-25.780231545634972,-25.780231545634972,-88.01908503693939,-4.191385001759018,1.143
Americas,2021-01-11,1026788511,10281.236515660314,10555.297643939477,10555.297643939477,10331.361678899637,10264.204115237371,10108.21633986402,10108.21633986402,470359.8292998435,9799.163110413407,6292.289
Asia,2021-01-11,4679006159,5904.159787047877,10723.480285222464,10723.480285222464,7341.348376936995,4031.6215274735273,18.439772946747553,18.439772946747553,17412.786277443345,341.4271819106538,1088.569
Africa,2021-01-11,1371693397,4891.346156862916,5553.909011628714,5553.909011628714,5404.1365561087805,4406.118679132724,4020.713396391835,4020.713396391835,149203.59638393865,2712.792661526157,780.285
Europe,2021-01-11,747993718,5353.941286792117,5354.981274663558,5354.981274663558,5354.1868190422865,5353.750895137631,5353.530124920441,5353.530124920441,262317.08363685146,5353.409870139826,5077.715
Oceania,2021-01-11,43202462,-30.944283244430515,-12.830724489899847,-12.830724489899847,-19.405471128539205,-30.944283244430515,-43.29020856120059,-43.29020856120059,-482.8690850387081,-22.993765954224195,0.429
Americas,2021-01-18,1026788511,10408.233000004839,10515.698420345896,10515.698420345896,10456.666450059427,10271.393342518613,10189.307064295355,10189.307064295355,474229.08644270094,9879.772634222936,6500
Asia,2021-01-18,4679006159,5747.422333207665,10217.608441542767,10217.608441542767,7405.714205171138,3802.9725337846226,-298.73338225171506,-298.73338225171506,16103.300563157642,315.7509914344636,1189.714
Africa,2021-01-18,1371693397,4489.732736271058,5890.2776735348325,5890.2776735348325,5125.633233174901,4009.7433698024633,2404.1695495175454,2404.1695495175454,125814.19162203441,2287.530756764262,891.43
Europe,2021-01-18,747993718,5977.550615989398,5978.341302822739,5978.341302822739,5977.69920843534,5977.332128737584,5977.164803516837,5977.164803516837,292858.0836368515,5976.695584425542,5290.715
Oceania,2021-01-18,43202462,2.902743819452118,17.24246628053131,17.24246628053131,12.357048947513661,2.535145088318675,-8.036715004212011,-8.036715004212011,221.88091496129266,10.565757855299651,0.429
Americas,2021-01-25,1026788511,8784.97636705926,8985.753015940778,8985.753015940778,8856.39861907539,8715.025084261308,8609.137152644364,8609.137152644364,397861.31501412654,8288.777396127636,6949.287
Asia,2021-01-25,4679006159,5618.341548205032,8506.164751727987,8506.164751727987,7515.539932214073,3994.5543369212505,-764.5343659425665,-764.5343659425665,16694.657706014787,327.3462295297017,1130.43
