location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Oceania,2020-12-14,-7.665,5.53,5.53,-7.665,-8.056,2.25,FALSE
Europe,2020-12-14,8268.287,8268.586,8268.535,8268.287,8268.094,4671.375,FALSE
Asia,2020-12-14,9845.83,11358.247,11358.247,9845.83,6551.033,1511.125,FALSE
Latin America and Caribbean,2020-12-14,3494.6,3494.6,3494.6,3364.102,3364.102,1798.125,FALSE
North America,2020-12-14,3509.669,3509.669,3509.669,3509.669,3509.669,2554.875,FALSE
Africa,2020-12-21,4155.703,4155.703,4155.703,3933.692,2577.504,399.25,FALSE
Oceania,2020-12-21,-3.491,9.705,9.705,-3.491,-7.764,2,FALSE
Europe,2020-12-21,8040.592,8040.919,8040.698,8040.592,8040.54,4866.5,FALSE
Asia,2020-12-21,9093.57,11936.047,11936.047,9093.57,6033.179,1451.875,FALSE
Latin America and Caribbean,2020-12-21,3900.224,3900.224,3900.224,3792.121,3786.597,1977,FALSE
North America,2020-12-21,3660.297,3660.297,3660.297,3660.297,3660.297,2753.75,FALSE
Africa,2020-12-28,4797.635,5856.006,5856.006,4797.635,3699.291,531.5,FALSE
Oceania,2020-12-28,-11.984,-1.123,-1.123,-11.984,-14.655,1.5,FALSE
Europe,2020-12-28,8066.679,8067.181,8066.679,8066.545,8066.545,4221,FALSE
Asia,2020-12-28,7759.393,10735.633,10735.633,7759.393,5657.707,1367.75,FALSE
Latin America and Caribbean,2020-12-28,4513.054,4513.054,4513.054,4351.452,4351.452,1862.375,FALSE
North America,2020-12-28,4059.225,4059.225,4059.225,4059.225,4059.225,2386.25,FALSE
Africa,2021-01-04,4901.23,5526.293,5526.293,4901.23,3450.371,640.5,FALSE
Oceania,2021-01-04,-11.676,-5.168,-5.189,-11.676,-15.403,1.625,FALSE
Europe,2021-01-04,5880.768,5880.768,5880.768,5880.124,5880.124,4479.75,FALSE
Asia,2021-01-04,6849.405,9395.755,9395.755,6849.405,4312.867,1227,FALSE
Latin America and Caribbean,2021-01-04,5402.717,5426.546,5402.717,5296.161,5269.289,2076.375,FALSE
North America,2021-01-04,3499.304,3499.304,3499.304,3499.304,3499.304,2747.625,FALSE
Africa,2021-01-11,5033.319,5825.994,5825.994,5033.319,3577.082,768.25,FALSE
Oceania,2021-01-11,-31.308,-16.936,-16.936,-31.308,-31.308,1.25,FALSE
Europe,2021-01-11,5354.678,5354.917,5354.678,5354.506,5354.416,4976,FALSE
Asia,2021-01-11,6148.705,7373.686,7373.686,6148.705,4663.189,1084.125,FALSE
Latin America and Caribbean,2021-01-11,6706.997,6706.997,6706.997,6603.745,6574.608,2751.625,FALSE
North America,2021-01-11,3482.114,3482.114,3482.114,3482.114,3482.114,3265,FALSE
Africa,2021-01-18,4575.478,5504.076,5504.076,4575.478,2930.55,865.125,FALSE
Oceania,2021-01-18,2.594,9.341,9.341,2.594,0.253,0.625,FALSE
Europe,2021-01-18,5978.235,5978.398,5978.398,5978.235,5978.04,5165.125,FALSE
Asia,2021-01-18,5951.834,6796.517,6796.517,5951.834,4130.606,1162.75,FALSE
Latin America and Caribbean,2021-01-18,7160.902,7190.508,7160.902,6861.966,6861.966,2937.75,FALSE
North America,2021-01-18,3162.637,3162.637,3162.637,3162.637,3162.637,3267.25,FALSE
Africa,2021-01-25,4034.137,4034.137,4034.137,3748.645,2937.239,881.125,FALSE
Oceania,2021-01-25,-29.546,-16.34,-16.34,-29.546,-31.659,0.375,FALSE
Europe,2021-01-25,5353.938,5354.281,5353.97,5353.938,5353.903,5380.25,FALSE
Asia,2021-01-25,5687.693,5949.15,5949.15,5687.693,4812.029,1120.875,FALSE
Latin America and Caribbean,2021-01-25,6045.051,6045.051,6045.051,5939.78,5846.092,3516,FALSE
North America,2021-01-25,2632.685,2632.685,2632.685,2632.685,2632.685,3080.75,FALSE
Africa,2021-02-01,3225.566,3225.566,3225.566,3049.602,2113.883,786.875,FALSE
Oceania,2021-02-01,1.142,13.754,13.754,1.142,-1.478,0.5,FALSE
Europe,2021-02-01,3714.145,3714.462,3714.145,3713.761,3713.591,5203.5,FALSE
Asia,2021-02-01,5330.777,5330.777,5330.777,5270.193,2850.244,1159.5,FALSE
Latin America and Caribbean,2021-02-01,5341.193,5345.514,5341.193,5266.252,5225.302,3605.375,FALSE
North America,2021-02-01,2300.471,2300.471,2300.471,2300.471,2300.471,3123.75,FALSE
Africa,2021-02-08,2924.33,3098.747,3098.747,2924.33,1609.245,570.625,FALSE
Oceania,2021-02-08,-16.159,-2.916,-2.916,-16.159,-18.323,0.5,FALSE
Europe,2021-02-08,3028.691,3029.202,3028.691,3028.49,3028.49,4728.625,FALSE
Asia,2021-02-08,4786.846,4786.846,4786.846,4683.359,2574.146,959.75,FALSE
Latin America and Caribbean,2021-02-08,4530.609,4577.281,4530.609,4497.682,4406.367,3365.75,FALSE
North America,2021-02-08,1487.399,1487.399,1487.399,1487.399,1487.399,2906.625,FALSE
Africa,2021-02-15,3127.568,3127.568,3127.568,2801.607,1647.658,481.75,FALSE
Oceania,2021-02-15,-30.041,-18.038,-18.038,-30.041,-31.933,0.375,FALSE
Europe,2021-02-15,2668.909,2669.232,2668.909,2668.695,2668.586,4092.75,FALSE
Asia,2021-02-15,5375.684,5375.684,5375.684,4325.441,2804.677,859.5,FALSE
Latin America and Caribbean,2021-02-15,4275.282,4317.357,4275.282,4267.855,4142.548,3477.625,FALSE
North America,2021-02-15,1254.542,1254.542,1254.542,1254.542,1254.542,2374.75,FALSE
Africa,2021-02-22,2591.302,2591.302,2591.302,2588.08,1288.147,399.5,FALSE
Oceania,2021-02-22,-14.669,4.147,4.147,-14.669,-15.598,0.625,FALSE
Europe,2021-02-22,2028.876,2029.588,2028.876,2028.69,2028.69,3460.75,FALSE
Asia,2021-02-22,5740.153,5740.153,5740.153,5443.715,2488.231,839.125,FALSE
Latin America and Caribbean,2021-02-22,4059.558,4073.075,4059.558,4038.244,3956.21,3067.5,FALSE
North America,2021-02-22,929.042,929.042,929.042,929.042,929.042,1871.5,FALSE
Africa,2021-03-01,2933.932,2933.932,2933.932,2519.973,1071.383,335.625,FALSE
Oceania,2021-03-01,-20.729,-1.054,-1.054,-20.729,-21.584,0.75,FALSE
Europe,2021-03-01,1958.04,1958.894,1958.064,1958.04,1957.779,3108.25,FALSE
Asia,2021-03-01,5918.358,6304.526,5918.358,5816.538,3238.497,934.125,FALSE
Latin America and Caribbean,2021-03-01,5409.58,5456.041,5428.876,5409.58,5304.79,3111,FALSE
North America,2021-03-01,527.45,527.45,527.45,527.45,527.45,1952,FALSE
Africa,2021-03-08,3225.844,3225.844,3225.844,2884.093,1056.65,298.125,FALSE
Oceania,2021-03-08,-16.089,1.562,1.562,-16.089,-16.142,0.75,FALSE
Europe,2021-03-08,2514.723,2515.577,2515.276,2514.723,2514.125,3072.625,FALSE
Asia,2021-03-08,6266.646,6775.961,6266.646,5638.745,3547.976,816,FALSE
Latin America and Caribbean,2021-03-08,5307.675,5387.063,5352.856,5307.675,5232.738,3228.125,FALSE
North America,2021-03-08,215.092,215.092,215.092,215.092,215.092,1592.125,FALSE
Africa,2021-03-15,3291.958,3291.958,3291.958,2774.89,962.504,296.75,FALSE
Oceania,2021-03-15,-7.042,16.409,16.409,-7.042,-9.788,1.375,FALSE
Europe,2021-03-15,3115.498,3116.307,3115.648,3115.498,3114.727,3029.75,FALSE
Asia,2021-03-15,7159.451,8100.999,8100.999,7159.451,4852.752,844,FALSE
Latin America and Caribbean,2021-03-15,5217.954,5296.796,5271.612,5217.954,5142.955,3393.75,FALSE
North America,2021-03-15,150.435,150.435,150.435,150.435,150.435,1193.875,FALSE
Africa,2021-03-22,3407.255,3407.255,3407.255,2647.001,1305.218,298.25,FALSE
Oceania,2021-03-22,-16.138,7.771,7.771,-16.138,-18.673,2,FALSE
Europe,2021-03-22,3854.821,3855.555,3854.86,3854.821,3853.926,3121.875,FALSE
Asia,2021-03-22,7498.164,9544.742,9544.742,7498.164,5096.071,1213.625,FALSE
Latin America and Caribbean,2021-03-22,5315.112,5388.463,5315.112,5255.548,5221.595,3791.375,FALSE
North America,2021-03-22,284.635,284.635,284.635,284.635,284.635,1027.625,FALSE
Africa,2021-03-29,3711.799,3711.799,3711.799,2916.869,1420.788,290.25,FALSE
Oceania,2021-03-29,1.06,17.05,17.05,1.06,-6.143,2,FALSE
Europe,2021-03-29,4202.261,4202.864,4202.261,4201.997,4201.853,3437.5,FALSE
Asia,2021-03-29,10963.059,12207.221,12207.221,10963.059,7766.799,1118.25,FALSE
Latin America and Caribbean,2021-03-29,5393.866,5455.847,5393.866,5302.694,5302.694,4271,FALSE
North America,2021-03-29,90.235,90.235,90.235,90.235,90.235,960.125,FALSE
Africa,2021-04-05,4441.15,4441.15,4441.15,3436.009,1691.728,271.25,FALSE
Oceania,2021-04-05,-26.79,-9.085,-17.306,-26.79,-37.655,2.75,FALSE
Europe,2021-04-05,4220.199,4220.199,4220.199,4187.362,4170.514,3321,FALSE
Asia,2021-04-05,16487.752,18185.123,18185.123,16487.752,9974.511,1459.5,FALSE
Latin America and Caribbean,2021-04-05,5484.818,5532.523,5484.818,5482.31,5458.497,4309.875,FALSE
North America,2021-04-05,459.806,459.806,459.806,459.806,459.806,806.25,FALSE
Africa,2021-04-12,4790.874,4790.874,4790.874,4071.063,1770.566,264.875,FALSE
Oceania,2021-04-12,0.696,30.3,30.3,0.696,-4.396,1.25,FALSE
Europe,2021-04-12,4106.757,4110.685,4110.685,4106.757,4087.883,3535.75,FALSE
Asia,2021-04-12,20031.41,23485.431,20031.41,19752.645,14347.553,2071.75,FALSE
Latin America and Caribbean,2021-04-12,5846.992,5893.309,5846.992,5723.774,5723.774,5284.625,FALSE
North America,2021-04-12,255.149,255.149,255.149,255.149,255.149,951.375,FALSE
Africa,2021-04-19,4649.109,4649.109,4649.109,3665.514,1771.099,310.875,FALSE
Oceania,2021-04-19,-1.119,25.614,25.614,-1.119,-8.736,3,FALSE
Europe,2021-04-19,4254.187,4254.63,4254.187,4236.78,4211.485,3428.5,FALSE
Asia,2021-04-19,23896.542,28147.956,24838.43,23896.542,17600.038,2787.875,FALSE
Latin America and Caribbean,2021-04-19,5778.475,5808.479,5778.475,5681.397,5681.397,4946.875,FALSE
North America,2021-04-19,574.406,574.406,574.406,574.406,574.406,740.5,FALSE
Africa,2021-04-26,4785.021,4785.021,4785.021,3505.314,1530.636,316.125,FALSE
Oceania,2021-04-26,11.165,36.261,36.261,11.165,0.062,2.125,FALSE
Europe,2021-04-26,3837.97,3837.97,3837.97,3836.336,3830.422,3210,FALSE
Asia,2021-04-26,34664.993,47655.585,34664.993,32166,24100.081,4062.125,FALSE
Latin America and Caribbean,2021-04-26,5714.31,5728.559,5714.31,5675.822,5570.181,4802.375,FALSE
North America,2021-04-26,639.949,639.949,639.949,639.949,639.949,734.875,FALSE
Africa,2021-05-03,4741.751,5014.007,4741.751,4224.814,1989.722,302.875,FALSE
Oceania,2021-05-03,19.273,33.969,33.969,19.273,12.845,1.875,FALSE
Europe,2021-05-03,2443.674,2443.674,2443.674,2431.211,2414.615,2769.5,FALSE
Asia,2021-05-03,45079.861,77214.526,77214.526,45079.861,24468.354,5066.25,FALSE
Latin America and Caribbean,2021-05-03,4994.806,4994.806,4994.806,4930.577,4844.996,4632.125,FALSE
North America,2021-05-03,501.149,501.149,501.149,501.149,501.149,720.125,FALSE
Africa,2021-05-10,4789.167,4987.499,4789.167,4259.913,1907.492,306,FALSE
Oceania,2021-05-10,-8.971,8.635,8.635,-8.971,-19.361,0.875,FALSE
Europe,2021-05-10,2255.429,2256.993,2256.993,2255.429,2244.163,2357,FALSE
Asia,2021-05-10,50135.053,77619.177,77619.177,50135.053,24237.837,5491.25,FALSE
Latin America and Caribbean,2021-05-10,4848.341,4848.341,4848.341,4778.038,4744.123,4258.75,FALSE
North America,2021-05-10,541.92,541.92,541.92,541.92,541.92,688,FALSE
Africa,2021-05-17,4670.831,4670.831,4670.831,3782.166,2044.748,271.625,FALSE
Oceania,2021-05-17,1.708,26.062,26.062,1.708,-6.35,2,FALSE
Europe,2021-05-17,1785.739,1785.739,1785.739,1757.332,1744.113,1983.875,FALSE
Asia,2021-05-17,50174.3,79282.29,79282.29,50174.3,22135.518,5595.75,FALSE
Latin America and Caribbean,2021-05-17,4673.265,4747.936,4673.265,4656.331,4567.139,4034.25,FALSE
North America,2021-05-17,682.292,682.292,682.292,682.292,682.292,607.75,FALSE
Africa,2021-05-24,5381.048,5381.048,5381.048,4355.986,2237.229,295.875,FALSE
Oceania,2021-05-24,2.6,31.203,31.203,2.6,-2.422,2.5,FALSE
Europe,2021-05-24,1444.361,1444.361,1444.361,1426.061,1411.822,1587.875,FALSE
Asia,2021-05-24,52371.471,83167.727,83167.727,52371.471,21186.565,5570.875,FALSE
Latin America and Caribbean,2021-05-24,4604.423,4694.822,4604.423,4597.46,4508.53,3894,FALSE
North America,2021-05-24,440.692,440.692,440.692,440.692,440.692,575.25,FALSE
Africa,2021-05-31,5582.375,5582.375,5582.375,4675.465,2157.19,279.75,FALSE
Oceania,2021-05-31,-27.161,-0.764,-0.764,-27.161,-27.161,1.125,FALSE
Europe,2021-05-31,1630.816,1630.816,1630.816,1609.286,1593.212,1351.625,FALSE
Asia,2021-05-31,41442.601,83769.649,83769.649,41442.601,18601.073,4831.375,FALSE
Latin America and Caribbean,2021-05-31,4601.968,4662.848,4662.848,4601.968,4543.603,3902.375,FALSE
North America,2021-05-31,560.663,560.663,560.663,560.663,560.663,616.875,FALSE
Africa,2021-06-07,4673.328,4673.328,4673.328,3769.073,1595.07,284.375,FALSE
Oceania,2021-06-07,-7.134,17.465,17.465,-7.134,-11.365,0.25,FALSE
Europe,2021-06-07,2444.187,2449.492,2444.187,2438.681,2418.39,1121.5,FALSE
Asia,2021-06-07,33864.548,65093.481,65093.481,33864.548,17215.238,4049.5,FALSE
Latin America and Caribbean,2021-06-07,4355.95,4580.58,4406.008,4355.95,4291.717,3739.161,FALSE
North America,2021-06-07,408.292,408.292,408.292,408.292,408.292,478.875,FALSE
Africa,2021-06-14,4598.362,4598.362,4598.362,4128.209,1638.385,336.875,FALSE
Oceania,2021-06-14,1.853,13.821,13.821,1.853,-3.492,0.125,FALSE
Europe,2021-06-14,2764.095,2770.911,2764.095,2751.194,2746.199,1023.5,FALSE
Asia,2021-06-14,22645.858,35613.015,22645.858,21787.271,16065.897,3758.75,FALSE
Latin America and Caribbean,2021-06-14,4355.872,4428.48,4428.48,4355.872,4299.332,4073.25,FALSE
North America,2021-06-14,506.52,506.52,506.52,506.52,506.52,356.875,FALSE
Africa,2021-06-21,4926.445,5686.256,5686.256,4926.445,2707.381,411,FALSE
Oceania,2021-06-21,-23.883,2.213,2.213,-23.883,-27.399,1.375,FALSE
Europe,2021-06-21,2502.416,2509.253,2502.416,2496.203,2492.138,891.75,FALSE
Asia,2021-06-21,18752.633,31250.442,21605.578,18752.633,13108.088,3084.875,FALSE
Latin America and Caribbean,2021-06-21,4256.888,4302.691,4302.691,4256.888,4175.909,3959.025,FALSE
North America,2021-06-21,474.492,474.492,474.492,474.492,474.492,311.75,FALSE
Africa,2021-06-28,4941.831,5704.091,5704.091,4941.831,2370.236,521.875,FALSE
Oceania,2021-06-28,-22.856,-8.769,-11.668,-22.856,-23.047,1.25,FALSE
Europe,2021-06-28,2259.396,2266.641,2259.396,2255.961,2243.848,977,FALSE
Asia,2021-06-28,20111.746,28340.516,21111.271,20111.746,14486.52,2479.75,FALSE
Latin America and Caribbean,2021-06-28,4216.799,4270.23,4270.23,4216.799,4080.769,3650.5,FALSE
North America,2021-06-28,700.349,700.349,700.349,700.349,700.349,301.5,FALSE
Africa,2021-07-05,5013.866,5693.887,5693.887,5013.866,2431.288,741.875,FALSE
Oceania,2021-07-05,-11.886,6.685,3.907,-11.886,-11.886,2.375,FALSE
Europe,2021-07-05,2943.54,2947.401,2943.54,2938.174,2927.108,987,FALSE
Asia,2021-07-05,19864.337,27153.988,21028.519,19864.337,14959.512,2311.25,FALSE
Latin America and Caribbean,2021-07-05,3556.471,3561.549,3556.471,3452.119,3448.137,3438.875,FALSE
North America,2021-07-05,509.977,509.977,509.977,509.977,509.977,236.875,FALSE
Africa,2021-07-12,5498.186,6473.247,6473.247,5498.186,2936.943,859,FALSE
Oceania,2021-07-12,7.217,13.515,9.48,7.217,3.064,4.75,FALSE
Europe,2021-07-12,3310.589,3314.487,3310.589,3296.88,3281.018,952.875,FALSE
Asia,2021-07-12,20001.859,28621.632,22676.246,20001.859,16130.165,2975.625,FALSE
Latin America and Caribbean,2021-07-12,3484.468,3512.755,3484.468,3393.164,3393.164,2959.625,FALSE
North America,2021-07-12,553.006,553.006,553.006,553.006,553.006,245.625,FALSE
Africa,2021-07-19,5459.177,6328.536,6328.536,5459.177,3033.47,855.875,FALSE
Oceania,2021-07-19,4.235,25.154,19.593,4.235,4.235,8.75,FALSE
Europe,2021-07-19,3283.692,3287.6,3287.6,3283.692,3250.996,952.25,FALSE
Asia,2021-07-19,20563.699,30221.188,30221.188,20563.699,16789.335,3140.625,FALSE
Latin America and Caribbean,2021-07-19,3548.107,3587.05,3548.107,3442.302,3442.302,2735,FALSE
North America,2021-07-19,776.549,776.549,776.549,776.549,776.549,264.25,FALSE
Africa,2021-07-26,5446.551,6480.521,6480.521,5446.551,2693.138,918.25,FALSE
Oceania,2021-07-26,4.995,19.16,9.141,4.995,1.507,15,FALSE
Europe,2021-07-26,3347.189,3347.71,3347.71,3347.189,3313.614,994.125,FALSE
Asia,2021-07-26,22738.423,30098.074,26389.577,22738.423,18598.134,3922.75,FALSE
Latin America and Caribbean,2021-07-26,3721.447,3746.06,3721.447,3650.443,3650.443,2459.786,FALSE
North America,2021-07-26,1065.435,1065.435,1065.435,1065.435,1065.435,275.875,FALSE
Africa,2021-08-02,3653.563,6450.101,6450.101,3653.563,2713.065,939.75,FALSE
Oceania,2021-08-02,4.341,17.449,6.854,4.341,-2.165,10.375,FALSE
Europe,2021-08-02,3246.591,3251.615,3251.615,3246.591,3234.928,1071.25,FALSE
Asia,2021-08-02,26510.428,32592.4,27729.025,26510.428,21732.484,4220.125,FALSE
Latin America and Caribbean,2021-08-02,3692.859,3729.494,3692.859,3610.986,3518.425,2436.75,FALSE
North America,2021-08-02,1533.035,1533.035,1533.035,1533.035,1533.035,383.875,FALSE
Africa,2021-08-09,3393.472,6471.698,6471.698,3393.472,2171.427,905.625,FALSE
Oceania,2021-08-09,-0.815,12.098,3.868,-0.815,-10.624,13.875,FALSE
Europe,2021-08-09,3679.547,3682.831,3681.676,3679.547,3651.303,1148.375,FALSE
Asia,2021-08-09,26226.665,32451.754,26737.943,26226.665,20866.223,4575.5,FALSE
Latin America and Caribbean,2021-08-09,3946.692,3946.692,3946.692,3760.434,3760.434,2252,FALSE
North America,2021-08-09,1950.263,1950.263,1950.263,1950.263,1950.263,509.125,FALSE
Africa,2021-08-16,3375.45,6353.416,6353.416,3375.45,2270.588,876.125,FALSE
Oceania,2021-08-16,-0.766,14.578,7.945,-0.766,-14.031,22.125,FALSE
Europe,2021-08-16,3627.256,3630.28,3627.256,3622.365,3595.599,1214.25,FALSE
Asia,2021-08-16,26863.645,30863.158,26888.84,26863.645,19775.125,4775.25,FALSE
Latin America and Caribbean,2021-08-16,4070.65,4085.607,4070.65,3993.26,3957.422,2097,FALSE
North America,2021-08-16,2451.235,2451.235,2451.235,2451.235,2451.235,716.125,FALSE
Africa,2021-08-23,5410.679,6629.328,6629.328,5410.679,2359.972,788.125,FALSE
Oceania,2021-08-23,-20.562,10.735,10.735,-20.562,-35.37,27.125,FALSE
Europe,2021-08-23,3504.238,3504.238,3504.238,3495.948,3464.866,1366.75,FALSE
Asia,2021-08-23,26327.226,31081.633,27576.394,26327.226,19666.366,4628.75,FALSE
Latin America and Caribbean,2021-08-23,3981.68,4059.651,3981.68,3843.905,3839.738,2097.375,FALSE
North America,2021-08-23,2747.777,2747.777,2747.777,2747.777,2747.777,1088.375,FALSE
Africa,2021-08-30,4847.13,6043.316,6043.316,4847.13,2089.272,781.625,FALSE
Oceania,2021-08-30,-20.119,3.082,-0.461,-20.119,-26.377,29.875,FALSE
Europe,2021-08-30,3520.519,3521.805,3521.805,3520.519,3477.932,1497.75,FALSE
Asia,2021-08-30,24812.195,27133.752,26338.47,24812.195,17891.964,4248.5,FALSE
Latin America and Caribbean,2021-08-30,3836.898,3836.898,3836.898,3746.44,3673.917,1952.25,FALSE
North America,2021-08-30,2897.177,2897.177,2897.177,2897.177,2897.177,1374.75,FALSE
Africa,2021-09-06,4593.323,4593.323,4593.323,4127.143,1674.482,622,FALSE
Oceania,2021-09-06,-34.621,-15.976,-15.976,-34.621,-45.387,27.375,FALSE
Europe,2021-09-06,4868.395,4868.395,4868.395,4859.956,4821.806,1541.25,FALSE
Asia,2021-09-06,24047.346,24640.027,24047.346,23190.166,18264.889,3870.25,FALSE
Latin America and Caribbean,2021-09-06,3383.034,3383.034,3383.034,3244.339,3208.381,1871.125,FALSE
North America,2021-09-06,2910.063,2910.063,2910.063,2910.063,2910.063,1485.625,FALSE
Africa,2021-09-13,4373.997,4373.997,4373.997,3979.218,1340.745,506,FALSE
Oceania,2021-09-13,-23.834,-2.673,-10.492,-23.834,-24.79,23.5,FALSE
Europe,2021-09-13,4590.427,4590.427,4590.427,4579.483,4535.571,1602.875,FALSE
Asia,2021-09-13,21735.557,24069.822,22083.964,21735.557,17384.101,3417.5,FALSE
Latin America and Caribbean,2021-09-13,2997.902,2997.902,2997.902,2905.784,2898.002,1619.25,FALSE
North America,2021-09-13,2827.492,2827.492,2827.492,2827.492,2827.492,1771.5,FALSE
Africa,2021-09-20,4425.179,4425.179,4425.179,3778.436,1284.171,432.375,FALSE
Oceania,2021-09-20,-20.936,-2.863,-2.863,-20.936,-28.163,24.875,FALSE
Europe,2021-09-20,4337.23,4337.23,4337.23,4330.913,4280.474,1694,FALSE
Asia,2021-09-20,20120.748,21387.823,20437.41,20120.748,16505.902,2935.5,FALSE
Latin America and Caribbean,2021-09-20,2737.62,2758.732,2737.62,2577.315,2577.315,1550.75,FALSE
North America,2021-09-20,2595.92,2595.92,2595.92,2595.92,2595.92,2073.625,FALSE
Africa,2021-09-27,4130.283,4130.283,4130.283,3807.289,966.092,398.625,FALSE
Oceania,2021-09-27,16.748,32.026,26.931,16.748,13.51,29,FALSE
Europe,2021-09-27,4448.006,4451.462,4451.462,4448.006,4385.271,1781,FALSE
Asia,2021-09-27,18549.944,19587.717,18681.414,18549.944,14755.846,2271.5,FALSE
Latin America and Caribbean,2021-09-27,2320.593,2320.593,2320.593,2166.21,2152.345,1435.393,FALSE
North America,2021-09-27,2491.798,2498.065,2491.798,2487.385,2470.761,2148.125,FALSE
Africa,2021-10-04,4354.884,4354.884,4354.884,3371.905,714.045,436,FALSE
Oceania,2021-10-04,-17.795,54.753,13.524,-17.795,-17.795,31.125,FALSE
Europe,2021-10-04,6403.57,6421.379,6420.554,6403.57,6327.842,1906,FALSE
Asia,2021-10-04,16022.491,17105.821,16022.491,15398.853,12022.647,1965.875,FALSE
Latin America and Caribbean,2021-10-04,1608.823,1700.411,1608.823,1567.689,1425.214,1310.125,FALSE
North America,2021-10-04,2088.487,2090.971,2090.971,2088.487,2076.023,2002.5,FALSE
Africa,2021-10-11,4198.652,4198.652,4198.652,3361.34,702.896,261.75,FALSE
Oceania,2021-10-11,-15.805,23.606,23.606,-15.805,-24.304,25.5,FALSE
Europe,2021-10-11,6889.524,6920.736,6920.736,6889.524,6808.927,2169.125,FALSE
Asia,2021-10-11,16115.702,16121.493,16115.702,13892.743,11796.695,1644.375,FALSE
Latin America and Caribbean,2021-10-11,1394.347,1444.755,1439.662,1394.347,1223.382,1210,FALSE
North America,2021-10-11,1865.844,1876.438,1876.438,1865.844,1853.752,1633,FALSE
Africa,2021-10-18,4091.058,4091.058,4091.058,2761.406,469.864,216.625,FALSE
Oceania,2021-10-18,18.871,43.202,43.202,18.871,13.495,29.375,FALSE
Europe,2021-10-18,7485.636,7485.636,7485.636,7479.557,7376.368,2384.75,FALSE
Asia,2021-10-18,15970.369,15970.369,15970.369,13500.757,11211.468,1462.25,FALSE
Latin America and Caribbean,2021-10-18,1105.278,1141.27,1113.69,1105.278,907.633,931.125,FALSE
North America,2021-10-18,1689.893,1701.398,1701.398,1689.893,1668.241,1717,FALSE
Africa,2021-10-25,3753.515,3753.515,3753.515,2797.261,168.671,201.625,FALSE
Oceania,2021-10-25,-24.167,6.875,6.875,-24.167,-26.839,26.375,FALSE
Europe,2021-10-25,7674.934,7693.795,7680.299,7674.934,7593.35,2757.875,FALSE
Asia,2021-10-25,17157.728,18120.841,17157.728,14398.334,11372.124,1496.5,FALSE
Latin America and Caribbean,2021-10-25,965.537,990.699,990.699,965.537,768.236,870.75,FALSE
North America,2021-10-25,1571.306,1577.118,1577.118,1571.306,1559.403,1684.625,FALSE
Africa,2021-11-01,3456.146,3456.146,3456.146,2999.334,736.096,182.375,FALSE
Oceania,2021-11-01,27.484,66.354,66.354,27.484,21.466,19.25,FALSE
Europe,2021-11-01,9107.354,9148.065,9148.065,9107.354,8997.803,3134.625,FALSE
Asia,2021-11-01,16316.992,16758.867,16316.992,14907.896,11375.382,1658.875,FALSE
Latin America and Caribbean,2021-11-01,1179.382,1198.696,1198.696,1179.382,1024.823,796.25,FALSE
North America,2021-11-01,1407.301,1431.403,1431.403,1407.301,1389.646,1350.75,FALSE
Africa,2021-11-08,3755.912,3755.912,3755.912,3322.892,793.836,175.875,FALSE
Oceania,2021-11-08,43.144,57.19,57.19,43.144,22.157,18,FALSE
Europe,2021-11-08,9414.59,9425.708,9414.59,9395.943,9268.502,3476.25,FALSE
Asia,2021-11-08,15527.419,15527.419,15527.419,12716.01,9995.531,1441.125,FALSE
Latin America and Caribbean,2021-11-08,1158.405,1248.627,1158.405,1155.039,952.224,647.375,FALSE
North America,2021-11-08,1471.561,1503.928,1503.928,1471.561,1460.475,1240.125,FALSE
Africa,2021-11-15,3455.939,3455.939,3455.939,2942.234,576.104,164.75,FALSE
Oceania,2021-11-15,44.673,60.41,60.41,44.673,32.153,15.875,FALSE
Europe,2021-11-15,9685.512,9690.781,9685.512,9672.499,9492.058,3717.125,FALSE
Asia,2021-11-15,13841.743,14001.338,13841.743,12729.633,9703.45,1400.125,FALSE
Latin America and Caribbean,2021-11-15,1099.825,1184.353,1099.825,1074.156,1003.703,663,FALSE
North America,2021-11-15,1268.949,1302.861,1302.861,1268.949,1261.445,1248.375,FALSE
Africa,2021-11-22,3345.966,3345.966,3345.966,2611.172,579.873,156.625,FALSE
Europe,2021-11-22,9768.003,9772.348,9768.003,9732.545,9677.992,3886.75,FALSE
Asia,2021-11-22,14493.567,14493.567,14493.567,13427.619,9375.818,1410,FALSE
Latin America and Caribbean,2021-11-22,987.195,1043.734,987.195,984.803,829.574,603.625,FALSE
Oceania,2021-11-22,33.378,87.048,76.624,33.378,29.725,24.875,FALSE
North America,2021-11-22,1398.681,1427.706,1427.706,1398.681,1392.59,1187.875,FALSE
Africa,2021-11-29,3643.693,3643.693,3643.693,3102.376,971.855,161.625,FALSE
Europe,2021-11-29,10139.014,10161.445,10139.014,10008.368,10008.368,3880,FALSE
Asia,2021-11-29,13246.011,14799.955,14799.955,13246.011,9160.606,1446,FALSE
Latin America and Caribbean,2021-11-29,1029.104,1040.01,1033.563,1029.104,898.751,656.625,FALSE
Oceania,2021-11-29,21.375,43.237,27.875,21.375,17.696,15.25,FALSE
North America,2021-11-29,1629.611,1643.891,1643.365,1629.611,1619.674,977.5,FALSE
Africa,2021-12-06,3586.573,3586.573,3586.573,2993.774,725.075,155.75,FALSE
