location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Oceania,2020-12-07,-14563.254,-12740.774,-12740.774,-14563.254,-14563.254,1021,FALSE
Europe,2020-12-07,957763.169,957821.471,957763.169,957747.043,957737.656,429563,FALSE
Latin America and Caribbean,2020-12-07,766420.623,766420.623,766420.623,748575.361,748575.361,514295,FALSE
Asia,2020-12-14,2390109.728,2390109.728,2390109.728,2295455.565,1269923.065,314184,FALSE
Africa,2020-12-14,511554.214,511554.214,511554.214,448521.198,116785.641,56645,FALSE
North America,2020-12-14,454123.548,454123.548,454123.548,454123.548,454123.548,318775,FALSE
Oceania,2020-12-14,-14616.912,-12702.063,-12702.063,-14616.912,-14616.912,1039,FALSE
Europe,2020-12-14,1015641.18,1015700.651,1015641.18,1015626.789,1015616.416,463012,FALSE
Latin America and Caribbean,2020-12-14,790882.823,790882.823,790882.823,772124.078,772124.078,527319,FALSE
Africa,2020-12-21,540644.136,540644.136,540644.136,476057.044,138536.06,59528,FALSE
North America,2020-12-21,479745.629,479745.629,479745.629,479745.629,479745.629,339013,FALSE
Oceania,2020-12-21,-14641.351,-12634.127,-12634.127,-14641.351,-14641.351,1050,FALSE
Asia,2020-12-21,2453764.72,2453764.72,2453764.72,2379007.891,1322259.385,324332,FALSE
Europe,2020-12-21,1071925.324,1071985.929,1071925.324,1071911.672,1071901.303,497930,FALSE
Latin America and Caribbean,2020-12-21,818184.388,818184.388,818184.388,798668.925,798668.925,541561,FALSE
Africa,2020-12-28,574227.584,574227.584,574227.584,517049.088,167808.656,63351,FALSE
North America,2020-12-28,508160.205,508160.205,508160.205,508160.205,508160.205,356196,FALSE
Oceania,2020-12-28,-14725.241,-12641.99,-12641.99,-14725.241,-14725.241,1058,FALSE
Asia,2020-12-28,2508080.473,2508080.473,2508080.473,2454157.322,1370390.289,333829,FALSE
Europe,2020-12-28,1128392.08,1128455.206,1128392.08,1128377.487,1128368.085,527616,FALSE
Latin America and Caribbean,2020-12-28,849775.766,849775.766,849775.766,829129.092,829129.092,554788,FALSE
Africa,2021-01-04,608536.195,608536.195,608536.195,555733.137,201216.111,67930,FALSE
North America,2021-01-04,532655.333,532655.333,532655.333,532655.333,532655.333,376188,FALSE
Oceania,2021-01-04,-14806.973,-12678.315,-12678.315,-14806.973,-14806.973,1066,FALSE
Asia,2021-01-04,2556026.304,2556026.304,2556026.304,2519927.608,1409063.81,342347,FALSE
Europe,2021-01-04,1169557.458,1169619.639,1169557.458,1169538.357,1169532.434,559365,FALSE
Latin America and Caribbean,2021-01-04,887594.787,887594.787,887594.787,866202.22,866202.22,569709,FALSE
Africa,2021-01-11,643769.427,643769.427,643769.427,596515.094,229006.315,73392,FALSE
North America,2021-01-11,557030.128,557030.128,557030.128,557030.128,557030.128,400096,FALSE
Oceania,2021-01-11,-15026.13,-12796.869,-12796.869,-15026.13,-15026.13,1069,FALSE
Asia,2021-01-11,2599067.24,2599067.24,2599067.24,2571543.407,1441706.136,349950,FALSE
Europe,2021-01-11,1207040.2,1207102.527,1207040.2,1207019.902,1207015.443,594959,FALSE
Latin America and Caribbean,2021-01-11,934543.769,934543.769,934543.769,912428.433,912428.433,589861,FALSE
Africa,2021-01-18,675797.776,675797.776,675797.776,635043.626,252389.858,79632,FALSE
North America,2021-01-18,579168.59,579168.59,579168.59,579168.59,579168.59,424272,FALSE
Oceania,2021-01-18,-15007.969,-12731.482,-12731.482,-15007.969,-15007.969,1072,FALSE
Asia,2021-01-18,2640730.081,2640730.081,2640730.081,2619119.028,1474668.601,358256,FALSE
Europe,2021-01-18,1248887.843,1248950.488,1248887.843,1248868.685,1248863.642,632051,FALSE
Latin America and Caribbean,2021-01-18,984670.082,984670.082,984670.082,960462.193,960462.193,611185,FALSE
Africa,2021-01-25,704036.734,704036.734,704036.734,661284.145,274295.895,85955,FALSE
North America,2021-01-25,597597.385,597597.385,597597.385,597597.385,597597.385,447228,FALSE
Oceania,2021-01-25,-15214.793,-12845.859,-12845.859,-15214.793,-15214.793,1074,FALSE
Asia,2021-01-25,2680543.931,2680543.931,2680543.931,2660763.081,1508352.804,366153,FALSE
Europe,2021-01-25,1286365.41,1286430.596,1286365.41,1286346.477,1286340.962,671277,FALSE
Latin America and Caribbean,2021-01-25,1026985.436,1026985.436,1026985.436,1002040.655,1002040.655,636875,FALSE
Africa,2021-02-01,726615.695,726615.695,726615.695,682631.36,292378.93,91479,FALSE
North America,2021-02-01,613700.68,613700.68,613700.68,613700.68,613700.68,470322,FALSE
Oceania,2021-02-01,-15206.802,-12749.583,-12749.583,-15206.802,-15206.802,1077,FALSE
Asia,2021-02-01,2717859.368,2717859.368,2717859.368,2697654.431,1528304.512,374309,FALSE
Europe,2021-02-01,1312364.425,1312430.241,1312364.425,1312342.804,1312335.819,708365,FALSE
Latin America and Caribbean,2021-02-01,1064373.79,1064373.79,1064373.79,1038904.416,1038904.416,663010,FALSE
Africa,2021-02-08,747086.007,747086.007,747086.007,704322.589,303643.646,95535,FALSE
North America,2021-02-08,624112.475,624112.475,624112.475,624112.475,624112.475,491694,FALSE
Oceania,2021-02-08,-15319.916,-12769.992,-12769.992,-15319.916,-15319.916,1080,FALSE
Asia,2021-02-08,2751367.293,2751367.293,2751367.293,2730437.946,1546323.537,381003,FALSE
Europe,2021-02-08,1333565.262,1333633.616,1333565.262,1333542.237,1333536.288,741741,FALSE
Latin America and Caribbean,2021-02-08,1096088.051,1096088.051,1096088.051,1070388.188,1070388.188,687391,FALSE
Africa,2021-02-15,768978.986,768978.986,768978.986,723933.84,315177.25,98945,FALSE
North America,2021-02-15,632894.27,632894.27,632894.27,632894.27,632894.27,509173,FALSE
Oceania,2021-02-15,-15530.204,-12896.256,-12896.256,-15530.204,-15530.204,1081,FALSE
Asia,2021-02-15,2788997.085,2788997.085,2788997.085,2760716.035,1564998.096,386987,FALSE
Europe,2021-02-15,1352247.627,1352316.276,1352247.627,1352223.101,1352217.566,770674,FALSE
Latin America and Caribbean,2021-02-15,1126015.023,1126015.023,1126015.023,1100263.174,1100263.174,712460,FALSE
Africa,2021-02-22,787118.102,787118.102,787118.102,742050.398,324668.717,101671,FALSE
North America,2021-02-22,639397.565,639397.565,639397.565,639397.565,639397.565,523165,FALSE
Oceania,2021-02-22,-15632.886,-12867.228,-12867.228,-15632.886,-15632.886,1085,FALSE
Asia,2021-02-22,2829178.158,2829178.158,2829178.158,2798822.041,1582415.714,392999,FALSE
Europe,2021-02-22,1366449.761,1366519.669,1366449.761,1366423.932,1366422.617,795342,FALSE
Latin America and Caribbean,2021-02-22,1154431.931,1154431.931,1154431.931,1128530.882,1128530.882,734695,FALSE
Africa,2021-03-01,807655.628,807655.628,807655.628,759690.209,333264.461,104021,FALSE
North America,2021-03-01,643089.715,643089.715,643089.715,643089.715,643089.715,537531,FALSE
Oceania,2021-03-01,-15777.987,-12874.608,-12874.608,-15777.987,-15777.987,1090,FALSE
Asia,2021-03-01,2870606.666,2870606.666,2870606.666,2839537.807,1605085.196,399718,FALSE
Europe,2021-03-01,1380156.042,1380230.714,1380156.042,1380130.381,1380130.381,817367,FALSE
Latin America and Caribbean,2021-03-01,1192298.989,1192298.989,1192298.989,1166533.017,1166533.017,757394,FALSE
Africa,2021-03-08,830236.539,830236.539,830236.539,779878.863,340661.014,106091,FALSE
North America,2021-03-08,644595.357,644595.357,644595.357,644595.357,644595.357,548926,FALSE
Oceania,2021-03-08,-15890.606,-12863.677,-12863.677,-15890.606,-15890.606,1094,FALSE
Asia,2021-03-08,2914473.188,2914473.188,2914473.188,2879009.023,1629921.028,405510,FALSE
Europe,2021-03-08,1397759.101,1397840.76,1397759.101,1397737.312,1397735.492,839217,FALSE
Latin America and Caribbean,2021-03-08,1229452.711,1229452.711,1229452.711,1204003.009,1204003.009,780646,FALSE
Africa,2021-03-15,853280.244,853280.244,853280.244,799303.095,347676.633,108086,FALSE
North America,2021-03-15,645648.399,645648.399,645648.399,645648.399,645648.399,557735,FALSE
Oceania,2021-03-15,-15939.9,-12748.817,-12748.817,-15939.9,-15939.9,1104,FALSE
Asia,2021-03-15,2964589.346,2964589.346,2964589.346,2935716.015,1663890.292,411310,FALSE
Europe,2021-03-15,1419567.589,1419654.911,1419567.589,1419546.847,1419545.934,860676,FALSE
Latin America and Caribbean,2021-03-15,1265978.389,1265978.389,1265978.389,1240904.291,1240904.291,805402,FALSE
Africa,2021-03-22,877131.031,877131.031,877131.031,817832.102,356743.662,110163,FALSE
North America,2021-03-22,647640.841,647640.841,647640.841,647640.841,647640.841,565224,FALSE
Asia,2021-03-22,3017076.493,3017076.493,3017076.493,3002529.211,1699562.786,420177,FALSE
Oceania,2021-03-22,-16052.864,-12694.42,-12694.42,-16052.864,-16052.864,1115,FALSE
Europe,2021-03-22,1446551.338,1446644.109,1446551.338,1446530.867,1446529.253,882758,FALSE
Latin America and Caribbean,2021-03-22,1303184.173,1303184.173,1303184.173,1277693.13,1277693.13,832852,FALSE
Africa,2021-03-29,903113.625,903113.625,903113.625,838250.183,369244.73,112225,FALSE
North America,2021-03-29,648272.483,648272.483,648272.483,648272.483,648272.483,572332,FALSE
Asia,2021-03-29,3093817.908,3093817.908,3093817.908,3087979.758,1753930.379,428070,FALSE
Oceania,2021-03-29,-16045.441,-12575.071,-12575.071,-16045.441,-16045.441,1131,FALSE
Europe,2021-03-29,1475967.164,1476067.243,1475967.164,1475944.845,1475942.226,906947,FALSE
Latin America and Caribbean,2021-03-29,1340941.237,1340941.237,1340941.237,1314811.985,1314811.985,864175,FALSE
Africa,2021-04-05,934201.677,934201.677,934201.677,862302.246,388063.028,114081,FALSE
North America,2021-04-05,651491.125,651491.125,651491.125,651491.125,651491.125,578108,FALSE
Asia,2021-04-05,3209232.172,3215275.623,3215275.623,3209232.172,1823751.956,438600,FALSE
Oceania,2021-04-05,-16232.968,-12696.211,-12696.211,-16232.968,-16232.968,1149,FALSE
Europe,2021-04-05,1505508.558,1505508.558,1505508.558,1505256.381,1505167.437,930558,FALSE
Latin America and Caribbean,2021-04-05,1379334.962,1379334.962,1379334.962,1353188.154,1353188.154,894988,FALSE
Africa,2021-04-12,967737.795,967737.795,967737.795,890799.691,407985.178,115970,FALSE
North America,2021-04-12,653277.167,653277.167,653277.167,653277.167,653277.167,585241,FALSE
Asia,2021-04-12,3349452.039,3353544.139,3353544.139,3349452.039,1942677.187,453685,FALSE
Oceania,2021-04-12,-16228.094,-12484.113,-12484.113,-16228.094,-16228.094,1153,FALSE
Europe,2021-04-12,1534255.859,1534255.859,1534255.859,1534031.178,1533774.69,956225,FALSE
Latin America and Caribbean,2021-04-12,1420263.903,1420263.903,1420263.903,1393254.574,1393254.574,933841,FALSE
Africa,2021-04-19,1000281.558,1000281.558,1000281.558,916458.288,427541.483,118197,FALSE
North America,2021-04-19,657298.008,657298.008,657298.008,657298.008,657298.008,590672,FALSE
Asia,2021-04-19,3516727.832,3527413.149,3527413.149,3516727.832,2134124.595,473680,FALSE
Oceania,2021-04-19,-16235.93,-12304.813,-12304.813,-16235.93,-16235.93,1175,FALSE
Europe,2021-04-19,1564035.17,1564035.17,1564035.17,1563688.635,1563255.086,980475,FALSE
Latin America and Caribbean,2021-04-19,1460713.23,1460713.23,1460713.23,1433024.351,1433024.351,969593,FALSE
Africa,2021-04-26,1033776.703,1033776.703,1033776.703,940995.489,447635.401,120427,FALSE
North America,2021-04-26,661777.65,661777.65,661777.65,661777.65,661777.65,596003,FALSE
Asia,2021-04-26,3759382.782,3759382.782,3759382.782,3752575.15,2458918.003,502836,FALSE
Oceania,2021-04-26,-16157.774,-12050.985,-12050.985,-16157.774,-16157.774,1190,FALSE
Europe,2021-04-26,1590900.958,1590900.958,1590900.958,1590542.989,1590040.304,1003055,FALSE
Latin America and Caribbean,2021-04-26,1500713.398,1500713.398,1500713.398,1472755.105,1472331.346,1003990,FALSE
Africa,2021-05-03,1066968.962,1066968.962,1066968.962,970569.186,466469.399,122554,FALSE
North America,2021-05-03,665285.692,665285.692,665285.692,665285.692,665285.692,601232,FALSE
Asia,2021-05-03,4074941.809,4293076.833,4293076.833,4074941.809,2839472.15,538884,FALSE
Oceania,2021-05-03,-16022.862,-11813.203,-11813.203,-16022.862,-16022.862,1202,FALSE
Europe,2021-05-03,1608006.674,1608006.674,1608006.674,1607561.463,1606942.608,1022407,FALSE
Latin America and Caribbean,2021-05-03,1535677.038,1535677.038,1535677.038,1507269.147,1506207.165,1037305,FALSE
Africa,2021-05-10,1100493.132,1100493.132,1100493.132,1000388.58,480419.393,124745,FALSE
North America,2021-05-10,669079.134,669079.134,669079.134,669079.134,669079.134,606221,FALSE
Asia,2021-05-10,4425887.18,4836411.07,4836411.07,4425887.18,3220013.452,577784,FALSE
Oceania,2021-05-10,-16085.658,-11752.754,-11752.754,-16085.658,-16085.658,1209,FALSE
Europe,2021-05-10,1623794.68,1623794.68,1623794.68,1623360.416,1622576.279,1039103,FALSE
Latin America and Caribbean,2021-05-10,1569615.427,1569615.427,1569615.427,1540715.415,1539145.227,1067469,FALSE
Africa,2021-05-17,1133188.948,1133188.948,1133188.948,1026863.744,494732.626,126567,FALSE
North America,2021-05-17,673855.176,673855.176,673855.176,673855.176,673855.176,610628,FALSE
Asia,2021-05-17,4777107.277,5391387.099,5391387.099,4777107.277,3575693.599,617041,FALSE
Oceania,2021-05-17,-16073.703,-11570.322,-11570.322,-16073.703,-16073.703,1225,FALSE
Latin America and Caribbean,2021-05-17,1602328.279,1602864.464,1602328.279,1573309.731,1571010.882,1096756,FALSE
Europe,2021-05-17,1636294.855,1636294.855,1636294.855,1635661.742,1634761.174,1052977,FALSE
Africa,2021-05-24,1170856.283,1170856.283,1170856.283,1057355.648,510393.226,128676,FALSE
North America,2021-05-24,676940.018,676940.018,676940.018,676940.018,676940.018,614802,FALSE
Asia,2021-05-24,5143707.575,5973561.19,5973561.19,5143707.575,3763174.498,655680,FALSE
Oceania,2021-05-24,-16055.5,-11351.904,-11351.904,-16055.5,-16055.5,1245,FALSE
Latin America and Caribbean,2021-05-24,1634559.241,1635417.877,1634559.241,1605491.952,1602207.607,1124638,FALSE
Europe,2021-05-24,1646405.38,1646405.38,1646405.38,1645644.167,1644643.931,1064105,FALSE
Africa,2021-05-31,1209932.911,1209932.911,1209932.911,1090083.902,525493.556,130634,FALSE
North America,2021-05-31,680864.66,680864.66,680864.66,680864.66,680864.66,619269,FALSE
Asia,2021-05-31,5433805.783,6559948.73,6559948.73,5433805.783,3893382.01,689446,FALSE
Oceania,2021-05-31,-16245.629,-11357.248,-11357.248,-16245.629,-16245.629,1252,FALSE
Latin America and Caribbean,2021-05-31,1666773.02,1667620.685,1666773.02,1638131.89,1633842.248,1153395,FALSE
Europe,2021-05-31,1657821.095,1657821.095,1657821.095,1656909.169,1655796.416,1073901,FALSE
Oceania,2021-06-07,-16295.568,-11234.995,-11234.995,-16295.568,-16295.568,1254,FALSE
Africa,2021-06-07,1242646.21,1242646.21,1242646.21,1116467.416,536659.047,132578,FALSE
North America,2021-06-07,683722.702,683722.702,683722.702,683722.702,683722.702,622903,FALSE
Asia,2021-06-07,5670857.616,7015603.096,7015603.096,5670857.616,4010825.707,717829,FALSE
Latin America and Caribbean,2021-06-07,1697264.669,1698151.644,1697264.669,1668973.947,1663680.493,1184270,FALSE
Europe,2021-06-07,1674930.405,1674930.405,1674930.405,1673979.937,1672725.149,1081775,FALSE
Oceania,2021-06-14,-16282.6,-11138.248,-11138.248,-16282.6,-16282.6,1255,FALSE
Africa,2021-06-14,1274834.743,1274834.743,1274834.743,1145364.88,548127.742,134995,FALSE
North America,2021-06-14,687268.344,687268.344,687268.344,687268.344,687268.344,625415,FALSE
Asia,2021-06-14,5829378.622,7168113.997,7168113.997,5829378.622,4118292.8,751989,FALSE
Latin America and Caribbean,2021-06-14,1727755.774,1728225.356,1727755.774,1699973.304,1693775.815,1213502,FALSE
Europe,2021-06-14,1694279.068,1694279.068,1694279.068,1693238.297,1691933.352,1089043,FALSE
Oceania,2021-06-21,-16449.778,-11122.759,-11122.759,-16449.778,-16449.778,1266,FALSE
Africa,2021-06-21,1309319.855,1309319.855,1309319.855,1185168.672,561963.789,137947,FALSE
North America,2021-06-21,690589.786,690589.786,690589.786,690589.786,690589.786,627715,FALSE
Asia,2021-06-21,5960647.05,7319353.045,7319353.045,5960647.05,4210049.415,772746,FALSE
Europe,2021-06-21,1711795.979,1711795.979,1711795.979,1710711.715,1709370.1,1095418,FALSE
Latin America and Caribbean,2021-06-21,1757553.992,1757999.694,1757553.992,1730092.139,1722833.545,1242328,FALSE
Oceania,2021-06-28,-16609.77,-11204.437,-11204.437,-16609.77,-16609.77,1276,FALSE
Africa,2021-06-28,1343912.671,1343912.671,1343912.671,1225097.312,578174.387,141633,FALSE
North America,2021-06-28,695492.227,695492.227,695492.227,695492.227,695492.227,629858,FALSE
Asia,2021-06-28,6101429.269,7467131.945,7467131.945,6101429.269,4304787.858,790188,FALSE
Europe,2021-06-28,1727611.753,1727611.753,1727611.753,1726503.442,1725077.039,1102425,FALSE
Latin America and Caribbean,2021-06-28,1787071.587,1787710.757,1787071.587,1759983.751,1751636.329,1268446,FALSE
Oceania,2021-07-05,-16692.97,-11177.086,-11177.086,-16692.97,-16692.97,1293,FALSE
Africa,2021-07-05,1379009.731,1379009.731,1379009.731,1264954.52,594444.496,147038,FALSE
North America,2021-07-05,699062.069,699062.069,699062.069,699062.069,699062.069,631596,FALSE
Asia,2021-07-05,6240479.63,7614331.58,7614331.58,6240479.63,4409504.441,806477,FALSE
Europe,2021-07-05,1748216.536,1748216.536,1748216.536,1747070.662,1745559.258,1109416,FALSE
Latin America and Caribbean,2021-07-05,1811966.88,1813126.358,1811966.88,1784148.581,1775773.288,1293159,FALSE
Oceania,2021-07-12,-16642.448,-11110.723,-11110.723,-16642.448,-16642.448,1327,FALSE
Africa,2021-07-12,1417497.031,1417497.031,1417497.031,1310267.249,620538.723,152397,FALSE
North America,2021-07-12,702933.111,702933.111,702933.111,702933.111,702933.111,633429,FALSE
Asia,2021-07-12,6380492.643,7773065.3,7773065.3,6380492.643,4522415.598,828231,FALSE
Europe,2021-07-12,1771390.656,1771390.656,1771390.656,1770148.824,1768526.383,1116103,FALSE
Latin America and Caribbean,2021-07-12,1836358.154,1837749.108,1836358.154,1807900.726,1799631.257,1314087,FALSE
Oceania,2021-07-19,-16612.804,-10973.569,-10973.569,-16612.804,-16612.804,1393,FALSE
Africa,2021-07-19,1455711.272,1455711.272,1455711.272,1354567.002,645119.566,158616,FALSE
North America,2021-07-19,708368.953,708368.953,708368.953,708368.953,708368.953,635309,FALSE
Asia,2021-07-19,6524438.534,7984613.618,7984613.618,6524438.534,4641108.185,849298,FALSE
Europe,2021-07-19,1794376.503,1794376.503,1794376.503,1793162.026,1791283.352,1122849,FALSE
Latin America and Caribbean,2021-07-19,1861194.903,1862836.128,1861194.903,1831996.843,1823837.663,1333674,FALSE
Oceania,2021-07-26,-16577.837,-10909.58,-10909.58,-16577.837,-16577.837,1489,FALSE
Africa,2021-07-26,1493837.131,1493837.131,1493837.131,1399930.65,663971.531,165239,FALSE
North America,2021-07-26,715826.995,715826.995,715826.995,715826.995,715826.995,637325,FALSE
Asia,2021-07-26,6683607.492,8169340.658,8169340.658,6683607.492,4771295.122,877408,FALSE
Europe,2021-07-26,1817806.83,1817806.83,1817806.83,1816595.992,1814478.652,1129926,FALSE
Latin America and Caribbean,2021-07-26,1887245.034,1889058.547,1887245.034,1857549.945,1849398.139,1360048,FALSE
Oceania,2021-08-02,-16547.453,-10861.599,-10861.599,-16547.453,-16547.453,1558,FALSE
Africa,2021-08-02,1519412.069,1519412.069,1519412.069,1445081.355,688280.809,171859,FALSE
North America,2021-08-02,726558.237,726558.237,726558.237,726558.237,726558.237,640131,FALSE
Asia,2021-08-02,6869180.487,8363443.831,8363443.831,6869180.487,4923422.508,907397,FALSE
Europe,2021-08-02,1840532.969,1840532.969,1840532.969,1839357.298,1837123.145,1137541,FALSE
Latin America and Caribbean,2021-08-02,1913095.045,1914876.823,1913095.045,1882826.848,1874892.046,1377623,FALSE
Oceania,2021-08-09,-16553.156,-10834.525,-10834.525,-16553.156,-16553.156,1652,FALSE
Africa,2021-08-09,1543166.372,1543166.372,1543166.372,1490383.242,703480.8,178233,FALSE
North America,2021-08-09,740210.079,740210.079,740210.079,740210.079,740210.079,643851,FALSE
Asia,2021-08-09,7052767.144,8550609.43,8550609.43,7052767.144,5069486.071,940048,FALSE
Europe,2021-08-09,1866289.796,1866312.691,1866289.796,1865129.029,1862704.152,1145605,FALSE
Latin America and Caribbean,2021-08-09,1940721.889,1942094.56,1940721.889,1909149.889,1901420.089,1393895,FALSE
Oceania,2021-08-16,-16558.515,-10778.911,-10778.911,-16558.515,-16558.515,1798,FALSE
Africa,2021-08-16,1566794.523,1566794.523,1566794.523,1534857.152,718819.008,184430,FALSE
North America,2021-08-16,757368.721,757368.721,757368.721,757368.721,757368.721,649073,FALSE
Asia,2021-08-16,7240812.662,8738831.311,8738831.311,7240812.662,5206250.474,973893,FALSE
Europe,2021-08-16,1891680.589,1891711.173,1891680.589,1890485.584,1887873.345,1154158,FALSE
Latin America and Caribbean,2021-08-16,1969216.439,1970019.535,1969216.439,1937102.71,1929752.113,1408811,FALSE
Oceania,2021-08-23,-16702.45,-10703.764,-10703.764,-16702.45,-16702.45,1965,FALSE
Africa,2021-08-23,1604669.273,1604669.273,1604669.273,1581262.445,735338.816,189958,FALSE
North America,2021-08-23,776603.163,776603.163,776603.163,776603.163,776603.163,656739,FALSE
Asia,2021-08-23,7425103.241,8931866.072,8931866.072,7425103.241,5343915.037,1005704,FALSE
Europe,2021-08-23,1916210.253,1916210.253,1916210.253,1914957.218,1912127.409,1163818,FALSE
Latin America and Caribbean,2021-08-23,1997088.202,1997126.412,1997088.202,1964010.044,1956918.351,1424169,FALSE
Oceania,2021-08-30,-16843.286,-10706.988,-10706.988,-16843.286,-16843.286,2144,FALSE
Africa,2021-08-30,1638599.179,1638599.179,1638599.179,1623565.655,748979.026,195499,FALSE
Europe,2021-08-30,1940853.884,1940853.884,1940853.884,1939609.855,1936472.93,1174307,FALSE
North America,2021-08-30,796883.405,796883.405,796883.405,796883.405,796883.405,666354,FALSE
Asia,2021-08-30,7598788.608,9116235.364,9116235.364,7598788.608,5467709.381,1034860,FALSE
Latin America and Caribbean,2021-08-30,2023946.488,2023946.488,2023946.488,1990235.124,1982635.771,1438151,FALSE
Oceania,2021-09-06,-17085.633,-10818.822,-10818.822,-17085.633,-17085.633,2312,FALSE
Africa,2021-09-06,1670752.44,1670752.44,1670752.44,1652455.652,756313.542,199806,FALSE
Europe,2021-09-06,1974932.653,1974932.653,1974932.653,1973629.544,1970225.573,1185113,FALSE
North America,2021-09-06,817253.846,817253.846,817253.846,817253.846,817253.846,676489,FALSE
Asia,2021-09-06,7767120.028,9278566.529,9278566.529,7767120.028,5582779.738,1061702,FALSE
Latin America and Caribbean,2021-09-06,2047627.728,2047627.728,2047627.728,2012945.496,2005094.437,1451708,FALSE
Oceania,2021-09-13,-17252.47,-10892.263,-10892.263,-17252.47,-17252.47,2447,FALSE
Africa,2021-09-13,1701370.417,1701370.417,1701370.417,1680310.177,762689.636,203316,FALSE
Europe,2021-09-13,2007065.642,2007065.642,2007065.642,2005685.924,2001974.567,1196362,FALSE
North America,2021-09-13,837046.288,837046.288,837046.288,837046.288,837046.288,690059,FALSE
Asia,2021-09-13,7919268.927,9433154.279,9433154.279,7919268.927,5687048.347,1084954,FALSE
Latin America and Caribbean,2021-09-13,2068613.04,2068613.04,2068613.04,2033285.988,2025380.453,1463486,FALSE
Oceania,2021-09-20,-17399.025,-10912.307,-10912.307,-17399.025,-17399.025,2615,FALSE
Africa,2021-09-20,1732346.673,1732346.673,1732346.673,1706759.228,770221.167,206338,FALSE
Europe,2021-09-20,2037426.251,2037426.251,2037426.251,2036002.318,2031933.537,1208300,FALSE
North America,2021-09-20,855217.73,855217.73,855217.73,855217.73,855217.73,704453,FALSE
Asia,2021-09-20,8060114.162,9576216.152,9576216.152,8060114.162,5784458.157,1104717,FALSE
Latin America and Caribbean,2021-09-20,2087776.383,2087776.383,2087776.383,2051327.194,2043077.931,1474799,FALSE
Oceania,2021-09-27,-17281.788,-10723.788,-10723.788,-17281.788,-17281.788,2819,FALSE
Africa,2021-09-27,1761258.651,1761258.651,1761258.651,1733410.252,775402.042,209210,FALSE
Europe,2021-09-27,2068562.295,2068562.295,2068562.295,2067162.551,2062612.459,1220817,FALSE
North America,2021-09-27,872660.318,872704.182,872660.318,872629.425,872513.058,719313,FALSE
Asia,2021-09-27,8189963.77,9706986.051,9706986.051,8189963.77,5874959.57,1120066,FALSE
Latin America and Caribbean,2021-09-27,2104020.536,2104020.536,2104020.536,2066490.662,2057211.112,1485319,FALSE
Oceania,2021-10-04,-17406.35,-10629.119,-10629.119,-17406.35,-17406.35,3040,FALSE
Africa,2021-10-04,1791742.842,1791742.842,1791742.842,1757013.584,778368.938,212249,FALSE
North America,2021-10-04,887279.729,887314.821,887279.729,887266.22,887061.168,732975,FALSE
Europe,2021-10-04,2113387.286,2113387.286,2113387.286,2112106.431,2106907.352,1234230,FALSE
Asia,2021-10-04,8302121.204,9814778.026,9814778.026,8302121.204,5946968.647,1133651,FALSE
Latin America and Caribbean,2021-10-04,2115282.296,2115282.296,2115282.296,2077464.483,2067187.608,1494929,FALSE
Oceania,2021-10-11,-17516.984,-10463.874,-10463.874,-17516.984,-17516.984,3225,FALSE
Africa,2021-10-11,1821133.408,1821133.408,1821133.408,1780542.963,783289.211,214140,FALSE
North America,2021-10-11,900340.635,900401.285,900401.285,900340.635,900100.892,744031,FALSE
Europe,2021-10-11,2161613.956,2161613.956,2161613.956,2160551.585,2154554.295,1249617,FALSE
Asia,2021-10-11,8414931.115,9912027.224,9912027.224,8414931.115,6018741.685,1144899,FALSE
Latin America and Caribbean,2021-10-11,2125042.722,2125042.722,2125042.722,2087542.119,2075751.283,1503535,FALSE
Oceania,2021-10-18,-17384.884,-10161.46,-10161.46,-17384.884,-17384.884,3443,FALSE
Africa,2021-10-18,1849770.812,1849770.812,1849770.812,1799872.806,786578.255,215669,FALSE
North America,2021-10-18,912169.886,912311.07,912311.07,912169.886,911761.773,756653,FALSE
Europe,2021-10-18,2214013.408,2214013.408,2214013.408,2212908.483,2206188.867,1266520,FALSE
Asia,2021-10-18,8526723.699,10006532.52,10006532.52,8526723.699,6086853.317,1155116,FALSE
Latin America and Caribbean,2021-10-18,2132779.67,2132779.67,2132779.67,2095337.946,2082104.715,1510219,FALSE
Oceania,2021-10-25,-17554.053,-10113.336,-10113.336,-17554.053,-17554.053,3593,FALSE
Africa,2021-10-25,1876045.42,1876045.42,1876045.42,1819453.63,787121.077,217122,FALSE
North America,2021-10-25,923169.03,923350.897,923350.897,923169.03,922735.124,768315,FALSE
Europe,2021-10-25,2267737.945,2267737.945,2267737.945,2266670.574,2259342.315,1286195,FALSE
Asia,2021-10-25,8646827.798,10107320.857,10107320.857,8646827.798,6166458.185,1165723,FALSE
Latin America and Caribbean,2021-10-25,2139538.428,2139538.428,2139538.428,2102272.839,2087482.37,1516521,FALSE
Oceania,2021-11-01,-17361.668,-9648.86,-9648.86,-17361.668,-17361.668,3738,FALSE
Africa,2021-11-01,1900238.439,1900238.439,1900238.439,1840448.971,791594.251,218395,FALSE
North America,2021-11-01,933020.139,933370.715,933370.715,933020.139,932462.646,777651,FALSE
Asia,2021-11-01,8761046.745,10211676.128,10211676.128,8761046.745,6247626.806,1177426,FALSE
Europe,2021-11-01,2331489.421,2331489.421,2331489.421,2330707.028,2322866.191,1308600,FALSE
