location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Aruba,2020-01-01,0,0.006,0,-0.02,-0.02,NA,TRUE
Afghanistan,2020-01-01,-9.602,0.038,-6.223,-9.602,-9.602,NA,FALSE
Angola,2020-01-01,11.209,11.209,11.209,5.314,-4.647,NA,FALSE
Anguilla,2020-01-01,-0.008,0,-0,-0.008,-0.008,NA,FALSE
Albania,2020-01-01,0,0.108,0,-0.37,-0.37,NA,TRUE
Andorra,2020-01-01,0,0.009,0,-0.027,-0.027,NA,TRUE
United Arab Emirates,2020-01-01,-0.629,0.326,-0.629,-0.877,-0.877,NA,FALSE
Argentina,2020-01-01,0,0.923,0.923,-9.4,-9.4,NA,TRUE
Armenia,2020-01-01,-0.813,0.097,-0.799,-0.813,-0.813,NA,FALSE
Antigua and Barbuda,2020-01-01,0,0,0,-0.047,-0.047,NA,TRUE
Australia,2020-01-01,0,0,0,-5.253,-5.253,NA,TRUE
Austria,2020-01-01,0,0,0,-2.403,-2.403,NA,TRUE
Azerbaijan,2020-01-01,1.476,1.476,1.476,-3.447,-3.447,NA,FALSE
Burundi,2020-01-01,4.158,4.158,4.158,0.682,-2.949,NA,FALSE
Belgium,2020-01-01,0,0,0,-3.599,-3.599,NA,TRUE
Benin,2020-01-01,2.416,3.525,3.525,2.416,-2.276,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-01,-0.015,0.002,-0.002,-0.015,-0.015,NA,FALSE
Burkina Faso,2020-01-01,5.108,5.108,5.108,3.159,-5.609,NA,FALSE
Bangladesh,2020-01-01,6.653,6.653,6.653,-3.392,-17.095,NA,FALSE
Bulgaria,2020-01-01,0,0,0,-1.495,-1.495,NA,TRUE
Bahrain,2020-01-01,-0.271,0.028,-0.271,-0.529,-0.529,NA,FALSE
Bahamas,2020-01-01,-0.189,-0.021,-0.102,-0.189,-0.189,NA,FALSE
Bosnia,2020-01-01,0,0.084,0.084,-1.135,-1.135,NA,TRUE
Belarus,2020-01-01,0,0.798,0.213,-1.128,-1.128,NA,TRUE
Belize,2020-01-01,0,0,0,-0.135,-0.135,NA,TRUE
Bermuda,2020-01-01,0,0.029,0.003,-0.002,-0.002,NA,TRUE
Bolivia,2020-01-01,0,0.895,0,-1.4,-1.4,NA,TRUE
Brazil,2020-01-01,0,20.267,20.267,-28.252,-28.252,NA,TRUE
Barbados,2020-01-01,0,0,0,-0.133,-0.133,NA,TRUE
Brunei,2020-01-01,0,0.015,0,-0.103,-0.103,NA,TRUE
Bhutan,2020-01-01,-0.249,-0.041,-0.188,-0.249,-0.249,NA,FALSE
Botswana,2020-01-01,-0.525,0.762,0.762,-0.525,-0.525,NA,FALSE
Central African Republic,2020-01-01,0.96,0.96,0.96,-0.912,-1.219,NA,FALSE
Canada,2020-01-01,0,0,0,-11.582,-11.582,NA,TRUE
Switzerland,2020-01-01,0,0,0,-2.607,-2.607,NA,TRUE
Chile,2020-01-01,0,0,0,-5.525,-5.525,NA,TRUE
China,2020-01-01,-1008.939,-376.277,-376.277,-1008.939,-1008.939,NA,TRUE
Ivory Coast,2020-01-01,7.058,7.058,7.058,2.366,-4.344,NA,FALSE
Cameroon,2020-01-01,3.544,3.544,3.544,3.06,-4.098,NA,FALSE
Congo,2020-01-01,26.282,26.282,26.282,6.811,-22.005,NA,FALSE
Congo-Brazzaville,2020-01-01,1.598,1.598,1.598,-0.054,-0.603,NA,FALSE
Cook Islands,2020-01-01,-0.014,0.002,-0.003,-0.014,-0.014,NA,FALSE
Colombia,2020-01-01,0,0,0,-9.321,-9.321,NA,TRUE
Comoros,2020-01-01,0.241,0.241,0.241,0.038,-0.217,NA,FALSE
Cape Verde,2020-01-01,-0.125,0.031,0.031,-0.125,-0.199,NA,FALSE
Costa Rica,2020-01-01,0,0,0,-1.133,-1.133,NA,TRUE
Cuba,2020-01-01,0,0.521,0,-2.085,-2.085,NA,TRUE
Curaçao,2020-01-01,-0.006,0.06,-0.006,-0.047,-0.047,NA,FALSE
Cayman Islands,2020-01-01,-0.034,0.013,0.013,-0.034,-0.034,NA,FALSE
Cyprus,2020-01-01,0,0,0,-0.206,-0.206,NA,TRUE
Czech Republic,2020-01-01,0,0,0,-3.126,-3.126,NA,TRUE
Germany,2020-01-01,0,0,0,-22.384,-22.384,NA,TRUE
Djibouti,2020-01-01,0.01,0.01,0.01,-0.01,-0.172,NA,FALSE
Dominica,2020-01-01,-0.019,0.002,-0.017,-0.019,-0.019,NA,FALSE
Denmark,2020-01-01,0,0,0,-1.895,-1.895,NA,TRUE
Dominican Republic,2020-01-01,0,0,0,-3.438,-3.438,NA,TRUE
Algeria,2020-01-01,0,4.718,4.718,0,-2.45,NA,TRUE
Ecuador,2020-01-01,0,0.123,0,-1.645,-1.645,NA,TRUE
Egypt,2020-01-01,0,22.313,22.313,0,-2.413,NA,TRUE
Eritrea,2020-01-01,-0.178,0.069,-0.178,-0.898,-0.898,NA,FALSE
Spain,2020-01-01,0,2.746,0,-3.956,-5.237,NA,TRUE
Estonia,2020-01-01,0,0,0,-0.525,-0.525,NA,TRUE
Ethiopia,2020-01-01,2.3,19.288,19.288,2.3,-27.432,NA,FALSE
Finland,2020-01-01,0,0,0,-1.505,-1.505,NA,TRUE
Fiji,2020-01-01,-0.334,0.157,-0.168,-0.334,-0.373,NA,FALSE
Falkland Islands,2020-01-01,-0.003,0,-0.001,-0.003,-0.003,NA,FALSE
France,2020-01-01,0,0,0,-18.449,-18.449,NA,TRUE
Faroe Islands,2020-01-01,0,0.004,0,-0.031,-0.031,NA,TRUE
Micronesia,2020-01-01,0.001,0.061,0.005,0.001,-0.04,NA,FALSE
Gabon,2020-01-01,0.332,0.332,0.332,-0.011,-0.266,NA,FALSE
Britain,2020-01-01,0,0,0,-20.287,-20.287,NA,TRUE
Georgia,2020-01-01,0,0.191,0.191,-0.783,-0.783,NA,TRUE
Guernsey,2020-01-01,-0.039,0.01,-0.012,-0.039,-0.039,NA,FALSE
Ghana,2020-01-01,11.519,11.519,11.519,8.168,-10.146,NA,FALSE
Gibraltar,2020-01-01,0,0,0,-0.029,-0.029,NA,TRUE
Guinea,2020-01-01,4.541,4.541,4.541,0.085,-2.896,NA,FALSE
The Gambia,2020-01-01,0.383,0.383,0.383,-0.215,-0.802,NA,FALSE
Guinea-Bissau,2020-01-01,1.204,1.204,1.204,-0.134,-0.641,NA,FALSE
Equatorial Guinea,2020-01-01,-0.237,0.004,-0.237,-0.396,-0.396,NA,FALSE
Greece,2020-01-01,0,0.192,0.192,-1.125,-1.125,NA,TRUE
Grenada,2020-01-01,-0.038,-0.003,-0.038,-0.039,-0.039,NA,FALSE
Greenland,2020-01-01,0,0.001,0,-0.034,-0.034,NA,TRUE
Guatemala,2020-01-01,0,1.532,0.937,-2.913,-2.913,NA,TRUE
Guyana,2020-01-01,-0.247,-0.027,-0.184,-0.247,-0.247,NA,FALSE
Hong Kong,2020-01-01,0,0.531,0.338,-1.467,-1.467,NA,TRUE
Honduras,2020-01-01,-0.402,0.833,-0.098,-0.402,-0.837,NA,FALSE
Croatia,2020-01-01,0,0,0,-1.244,-1.244,NA,TRUE
Haiti,2020-01-01,1.37,1.37,1.37,-1.447,-1.447,NA,FALSE
Hungary,2020-01-01,0,0,0,-2.738,-2.738,NA,TRUE
Indonesia,2020-01-01,101.49,101.49,101.49,-40.654,-40.654,NA,FALSE
Isle of Man,2020-01-01,-0.05,0.01,-0.008,-0.05,-0.05,NA,FALSE
India,2020-01-01,545.014,545.014,545.014,12.993,-167.503,NA,FALSE
Ireland,2020-01-01,0,0,0,-1.573,-1.573,NA,TRUE
Iran,2020-01-01,0,0,0,-22.674,-22.674,NA,TRUE
Iraq,2020-01-01,-0.971,7.611,-0.971,-4.405,-4.405,NA,FALSE
Iceland,2020-01-01,0,0,0,-0.26,-0.26,NA,TRUE
Israel,2020-01-01,0,0,0,-2.318,-2.318,NA,TRUE
Italy,2020-01-01,0,0,0,-4.418,-4.466,NA,TRUE
Jamaica,2020-01-01,0,0,0,-1.063,-1.063,NA,TRUE
Jersey,2020-01-01,-0.059,0.016,-0.019,-0.059,-0.059,NA,FALSE
Jordan,2020-01-01,0,0.541,0.131,0,-0.66,NA,TRUE
Japan,2020-01-01,0,0,0,-46.072,-46.072,NA,TRUE
Kazakhstan,2020-01-01,0,0.681,0,-2.662,-2.662,NA,TRUE
Kenya,2020-01-01,36.491,36.491,36.491,7.835,-14.777,NA,FALSE
Kyrgyzstan,2020-01-01,0,0.338,0.194,0,-0.82,NA,TRUE
Cambodia,2020-01-01,-6.937,1.302,-3.034,-6.937,-6.937,NA,FALSE
Kiribati,2020-01-01,-0.023,0.025,-0.023,-0.06,-0.094,NA,FALSE
Saint Kitts and Nevis,2020-01-01,-0.016,0.002,-0.013,-0.016,-0.016,NA,FALSE
South Korea,2020-01-01,0,0.363,0,-17.952,-17.952,NA,TRUE
Kuwait,2020-01-01,0,0,0,-0.74,-0.74,NA,TRUE
Laos,2020-01-01,2.406,2.406,2.406,0.342,-0.579,NA,FALSE
Lebanon,2020-01-01,0,0.328,0.328,-0.862,-0.862,NA,TRUE
Liberia,2020-01-01,2.957,2.957,2.957,0.694,-1.799,NA,FALSE
Libya,2020-01-01,-6.867,0.3,-1.73,-6.867,-6.867,NA,FALSE
Saint Lucia,2020-01-01,0.006,0.006,0.006,0.003,-0.018,NA,FALSE
Liechtenstein,2020-01-01,0,0.004,0,-0.016,-0.016,NA,TRUE
Sri Lanka,2020-01-01,-5.013,0.138,-1.964,-5.013,-5.013,NA,FALSE
Lesotho,2020-01-01,0.855,0.855,0.855,0.17,-0.455,NA,FALSE
Lithuania,2020-01-01,0,0,0,-0.171,-0.386,NA,TRUE
Luxembourg,2020-01-01,0,0,0,-0.327,-0.327,NA,TRUE
Latvia,2020-01-01,0,0,0,-1.021,-1.021,NA,TRUE
Macau,2020-01-01,0,0.091,0,-0.07,-0.07,NA,TRUE
Morocco,2020-01-01,-1.876,0.662,-1.559,-1.876,-2.994,NA,FALSE
Monaco,2020-01-01,0,0.037,0.037,-0.008,-0.008,NA,TRUE
Moldova,2020-01-01,0,0,0,-1.145,-1.145,NA,TRUE
Madagascar,2020-01-01,22.332,22.332,22.332,3.15,-7.148,NA,FALSE
Maldives,2020-01-01,0,0.233,0,-0.094,-0.094,NA,TRUE
Mexico,2020-01-01,0,0,0,-32.542,-32.542,NA,TRUE
Marshall Islands,2020-01-01,-0.014,0.031,-0.014,-0.015,-0.026,NA,FALSE
North Macedonia,2020-01-01,0,0.066,0.003,-0.446,-0.446,NA,TRUE
Mali,2020-01-01,0.097,0.488,0.097,-2.575,-6.739,NA,FALSE
Malta,2020-01-01,0,0,0,-0.109,-0.126,NA,TRUE
Myanmar,2020-01-01,12.515,12.515,12.515,-0.746,-5.505,NA,FALSE
Montenegro,2020-01-01,0,0,0,-0.137,-0.137,NA,TRUE
Mongolia,2020-01-01,0,0,0,-1.493,-1.493,NA,TRUE
Mozambique,2020-01-01,5.09,5.09,5.09,2.669,-4.119,NA,FALSE
Mauritania,2020-01-01,-4.42,0.595,-0.128,-4.42,-4.42,NA,FALSE
Montserrat,2020-01-01,-0.003,0,-0.001,-0.003,-0.003,NA,FALSE
Mauritius,2020-01-01,0,0,0,-0.387,-0.936,NA,TRUE
Malawi,2020-01-01,6.368,6.368,6.368,2.841,-4.822,NA,FALSE
Malaysia,2020-01-01,0,11.935,11.935,-9.879,-9.879,NA,TRUE
Namibia,2020-01-01,0.552,0.552,0.552,-0.136,-0.648,NA,FALSE
New Caledonia,2020-01-01,-0.225,-0.037,-0.037,-0.225,-0.294,NA,FALSE
Niger,2020-01-01,3.066,3.066,3.066,2.86,-6.786,NA,FALSE
Nigeria,2020-01-01,126.831,126.831,126.831,30.336,-27.997,NA,FALSE
Nicaragua,2020-01-01,0,1.942,1.942,-0.06,-0.06,NA,TRUE
Niue,2020-01-01,-0.001,0,-0,-0.001,-0.001,NA,FALSE
Netherlands,2020-01-01,0,0,0,-5.06,-5.06,NA,TRUE
Norway,2020-01-01,0,0,0,-2.1,-2.1,NA,TRUE
Nepal,2020-01-01,13.329,13.329,13.329,2.345,-3.906,NA,FALSE
Nauru,2020-01-01,-0.008,0.001,0.001,-0.008,-0.008,NA,FALSE
New Zealand,2020-01-01,0,0,0,-1.344,-1.344,NA,TRUE
Oman,2020-01-01,0,0,0,-1.011,-1.011,NA,TRUE
Pakistan,2020-01-01,4.117,25.403,25.403,4.117,-30.843,NA,FALSE
Panama,2020-01-01,0,0,0,-1.075,-1.075,NA,TRUE
Pitcairn,2020-01-01,-0,0,-0,-0,-0,NA,FALSE
Peru,2020-01-01,0,0.375,0,-6.725,-6.725,NA,TRUE
Philippines,2020-01-01,0,2.892,0,-31.465,-31.465,NA,TRUE
Palau,2020-01-01,-0.014,0.003,0.003,-0.014,-0.014,NA,FALSE
Papua New Guinea,2020-01-01,-1.435,1.556,-1.145,-1.435,-4.46,NA,FALSE
Poland,2020-01-01,0,0,0,-10.764,-10.764,NA,TRUE
North Korea,2020-01-01,-8.548,1.696,-7.271,-8.548,-8.548,NA,FALSE
Portugal,2020-01-01,0,0.204,0,-0.623,-1.195,NA,TRUE
Paraguay,2020-01-01,0,0.522,0,-1.168,-1.168,NA,TRUE
Palestinian Territories,2020-01-01,0,0,0,-2.286,-2.286,NA,TRUE
French Polynesia,2020-01-01,0,0,0,-0.166,-0.166,NA,TRUE
Qatar,2020-01-01,0,0,0,-0.495,-0.495,NA,TRUE
Romania,2020-01-01,0,0.062,0,-5.257,-5.257,NA,TRUE
Russia,2020-01-01,0,9.836,9.836,-9.151,-32.429,NA,TRUE
Rwanda,2020-01-01,1.545,1.545,1.545,0.389,-3.202,NA,FALSE
Saudi Arabia,2020-01-01,-3.775,1.571,-3.775,-8.116,-8.116,NA,FALSE
Sudan,2020-01-01,10.725,10.725,10.725,6.94,-5.982,NA,FALSE
Senegal,2020-01-01,3.652,3.652,3.652,0.09,-6.298,NA,FALSE
Singapore,2020-01-01,0,0,0,-0.794,-0.794,NA,TRUE
St. Helena Ascension and Tristan da Cunha,2020-01-01,-0.001,0,-0.001,-0.001,-0.003,NA,FALSE
Solomon Islands,2020-01-01,-0.18,0.148,-0.081,-0.18,-0.473,NA,FALSE
Sierra Leone,2020-01-01,1.401,1.401,1.401,-0.035,-2.112,NA,FALSE
El Salvador,2020-01-01,0,0.055,0.055,-1.4,-1.4,NA,TRUE
San Marino,2020-01-01,0,0.024,0.024,-0.002,-0.008,NA,TRUE
Somalia,2020-01-01,0.405,1.457,0.405,-0.095,-1.253,NA,FALSE
St. Pierre and Miquelon,2020-01-01,-0.003,0.001,-0.001,-0.003,-0.003,NA,FALSE
Serbia,2020-01-01,0,0.329,0.329,-1.393,-1.393,NA,TRUE
South Sudan,2020-01-01,-4.457,3.722,3.722,-4.457,-4.457,NA,FALSE
São Tomé and Príncipe,2020-01-01,-0.04,-0.001,-0.039,-0.04,-0.061,NA,FALSE
Suriname,2020-01-01,-0.246,-0.011,-0.161,-0.246,-0.246,NA,FALSE
Slovakia,2020-01-01,0,0,0,-0.804,-1.222,NA,TRUE
Slovenia,2020-01-01,0,0,0,-0.636,-0.636,NA,TRUE
Sweden,2020-01-01,0,0,0,-3.156,-3.156,NA,TRUE
Eswatini,2020-01-01,0.159,0.159,0.159,-0.142,-0.237,NA,FALSE
Sint Maarten,2020-01-01,-0.011,0.006,0.006,-0.011,-0.011,NA,FALSE
Seychelles,2020-01-01,0,0.004,0,-0.112,-0.215,NA,TRUE
Syria,2020-01-01,-10.051,0.667,-3.128,-10.051,-10.051,NA,FALSE
Turks and Caicos Islands,2020-01-01,-0.011,0.002,0.001,-0.011,-0.011,NA,FALSE
Chad,2020-01-01,-3.277,1.993,1.993,-3.277,-3.826,NA,FALSE
Togo,2020-01-01,2.567,2.567,2.567,0.864,-1.857,NA,FALSE
Thailand,2020-01-01,0,0.453,0,-3.187,-7.349,NA,TRUE
Tajikistan,2020-01-01,0,2.753,2.753,0,0,NA,TRUE
Tokelau,2020-01-01,-0.001,0,-0,-0.001,-0.001,NA,FALSE
Turkmenistan,2020-01-01,0.505,0.505,0.505,-1.257,-1.36,NA,FALSE
Timor-Leste,2020-01-01,0.937,0.937,0.937,-0.06,-0.246,NA,FALSE
Tonga,2020-01-01,-0.01,0.01,-0.01,-0.019,-0.019,NA,FALSE
Trinidad and Tobago,2020-01-01,-0.436,-0.109,-0.255,-0.436,-0.436,NA,FALSE
Tunisia,2020-01-01,0,0.311,0.311,-2.726,-2.726,NA,TRUE
Turkey,2020-01-01,1.509,6.63,1.509,-16.103,-16.103,NA,FALSE
Tuvalu,2020-01-01,0.001,0.002,0.001,-0.003,-0.003,NA,FALSE
Taiwan,2020-01-01,0,0.381,0,-4.347,-10.721,NA,TRUE
Tanzania,2020-01-01,26.906,26.906,26.906,11.969,-12.292,NA,FALSE
Uganda,2020-01-01,17.301,17.301,17.301,6.047,-11.703,NA,FALSE
Ukraine,2020-01-01,0,0,0,-15.907,-15.907,NA,TRUE
Uruguay,2020-01-01,0,0,0,-1.281,-1.281,NA,TRUE
United States,2020-01-01,0,0,0,-46.621,-57.973,NA,TRUE
Uzbekistan,2020-01-01,0,0.97,0.97,-7.414,-7.414,NA,TRUE
Vatican,2020-01-01,-0.001,0,-0,-0.001,-0.001,NA,FALSE
Saint Vincent and the Grenadines,2020-01-01,-0.038,-0.002,-0.038,-0.042,-0.042,NA,FALSE
Venezuela,2020-01-01,1.941,2.113,1.941,-2.143,-2.143,NA,FALSE
Virgin Islands (British),2020-01-01,-0.016,0.003,-0.004,-0.016,-0.016,NA,FALSE
Vietnam,2020-01-01,-8.469,4.483,-8.469,-14.567,-14.567,NA,FALSE
Vanuatu,2020-01-01,-0.09,0.058,-0.044,-0.09,-0.099,NA,FALSE
Wallis and Futuna,2020-01-01,-0.002,0.003,-0.002,-0.002,-0.002,NA,FALSE
Samoa,2020-01-01,-0.03,0.019,-0.03,-0.035,-0.042,NA,FALSE
Yemen,2020-01-01,7.872,7.872,7.872,1.586,-1.594,NA,FALSE
South Africa,2020-01-01,0,18.599,18.599,0,-9.244,NA,TRUE
Zambia,2020-01-01,6.299,6.299,6.299,2.432,-4.868,NA,FALSE
Zimbabwe,2020-01-01,2.936,2.936,2.936,-0.677,-3.818,NA,FALSE
European Union,2020-01-01,0,0,0,0,0,NA,TRUE
Aruba,2020-01-06,0,0.006,0,-0.02,-0.02,NA,TRUE
Afghanistan,2020-01-06,-9.602,0.038,-6.223,-9.602,-9.602,NA,FALSE
Angola,2020-01-06,11.209,11.209,11.209,3.833,-4.647,NA,FALSE
Anguilla,2020-01-06,-0.008,0.003,0.001,-0.008,-0.008,NA,FALSE
Albania,2020-01-06,0,0.105,0,-0.37,-0.37,NA,TRUE
Andorra,2020-01-06,0,0.009,0,-0.027,-0.027,NA,TRUE
United Arab Emirates,2020-01-06,-0.629,0.323,-0.629,-0.877,-0.877,NA,FALSE
Argentina,2020-01-06,0,5.092,0.537,-2.627,-20.799,NA,TRUE
Armenia,2020-01-06,-0.813,0.097,-0.799,-0.813,-0.813,NA,FALSE
Antigua and Barbuda,2020-01-06,0,0,0,-0.047,-0.047,NA,TRUE
Australia,2020-01-06,0,0,0,-5.253,-5.253,NA,TRUE
Austria,2020-01-06,0,0,0,-2.403,-2.403,NA,TRUE
Azerbaijan,2020-01-06,1.476,1.476,1.476,-3.447,-3.447,NA,FALSE
Burundi,2020-01-06,4.158,4.158,4.158,0.695,-2.949,NA,FALSE
Belgium,2020-01-06,0,0,0,-3.599,-3.599,NA,TRUE
Benin,2020-01-06,2.416,3.513,3.513,2.416,-2.483,NA,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-01-06,-0.015,0.004,-0.001,-0.015,-0.015,NA,FALSE
Burkina Faso,2020-01-06,5.108,5.108,5.108,3.166,-5.533,NA,FALSE
Bangladesh,2020-01-06,6.653,6.653,6.653,-3.392,-16.853,NA,FALSE
Bulgaria,2020-01-06,0,0,0,-1.495,-1.495,NA,TRUE
Bahrain,2020-01-06,-0.271,0.028,-0.271,-0.527,-0.527,NA,FALSE
Bahamas,2020-01-06,-0.19,-0.019,-0.077,-0.19,-0.19,NA,FALSE
Bosnia,2020-01-06,0,0.09,0.09,-1.135,-1.135,NA,TRUE
Belarus,2020-01-06,0,0.805,0.213,-1.128,-1.128,NA,TRUE
Belize,2020-01-06,0,0,0,-0.135,-0.135,NA,TRUE
Bermuda,2020-01-06,0,0.029,0.003,-0.002,-0.002,NA,TRUE
Bolivia,2020-01-06,0,0.944,0,-1.282,-1.282,NA,TRUE
Brazil,2020-01-06,0,17.751,17.751,-28.322,-28.322,NA,TRUE
Barbados,2020-01-06,0,0,0,-0.133,-0.133,NA,TRUE
Brunei,2020-01-06,0,0.02,0,-0.103,-0.103,NA,TRUE
Bhutan,2020-01-06,-0.249,-0.045,-0.188,-0.249,-0.249,NA,FALSE
Botswana,2020-01-06,-0.525,0.76,0.76,-0.525,-0.525,NA,FALSE
Central African Republic,2020-01-06,0.96,0.96,0.96,-0.912,-1.22,NA,FALSE
Canada,2020-01-06,0,0,0,-11.582,-11.582,NA,TRUE
Switzerland,2020-01-06,0,0,0,-2.607,-2.607,NA,TRUE
Chile,2020-01-06,0,0,0,-5.457,-5.457,NA,TRUE
China,2020-01-06,-1008.939,-376.277,-376.277,-1008.939,-1008.939,NA,TRUE
Ivory Coast,2020-01-06,7.058,7.058,7.058,4.676,-4.246,NA,FALSE
Cameroon,2020-01-06,3.544,3.551,3.551,3.544,-4.487,NA,FALSE
Congo,2020-01-06,26.282,26.282,26.282,6.811,-22.067,NA,FALSE
Congo-Brazzaville,2020-01-06,1.598,1.598,1.598,0.048,-0.603,NA,FALSE
Cook Islands,2020-01-06,-0.014,0.002,-0.002,-0.014,-0.014,NA,FALSE
Colombia,2020-01-06,0,0.063,0.063,-9.029,-9.029,NA,TRUE
Comoros,2020-01-06,0.241,0.241,0.241,0.026,-0.217,NA,FALSE
Cape Verde,2020-01-06,-0.125,0.031,0.031,-0.125,-0.199,NA,FALSE
Costa Rica,2020-01-06,0,0,0,-1.133,-1.133,NA,TRUE
Cuba,2020-01-06,0,0.674,0,-2.046,-2.046,NA,TRUE
Curaçao,2020-01-06,-0.005,0.024,-0.005,-0.047,-0.047,NA,FALSE
Cayman Islands,2020-01-06,-0.034,0.041,0.023,-0.034,-0.034,NA,FALSE
Cyprus,2020-01-06,0,0,0,-0.206,-0.206,NA,TRUE
Czech Republic,2020-01-06,0,0,0,-3.126,-3.126,NA,TRUE
Germany,2020-01-06,0,0,0,-22.384,-22.384,NA,TRUE
Djibouti,2020-01-06,0.01,0.01,0.01,-0.01,-0.172,NA,FALSE
Dominica,2020-01-06,-0.018,0.012,-0.013,-0.018,-0.018,NA,FALSE
Denmark,2020-01-06,0,0,0,-1.895,-1.895,NA,TRUE
Dominican Republic,2020-01-06,0,0,0,-3.438,-3.438,NA,TRUE
Algeria,2020-01-06,0,4.832,4.832,0,-2.402,NA,TRUE
Ecuador,2020-01-06,0,0.268,0,-1.645,-1.645,NA,TRUE
Egypt,2020-01-06,0,22.313,22.313,0,-2.443,NA,TRUE
Eritrea,2020-01-06,-0.178,0.069,-0.178,-0.894,-0.894,NA,FALSE
Spain,2020-01-06,0,2.738,0,-4.401,-5.638,NA,TRUE
Estonia,2020-01-06,0,0,0,-0.525,-0.525,NA,TRUE
Ethiopia,2020-01-06,2.3,19.288,19.288,2.3,-27.432,NA,FALSE
Finland,2020-01-06,0,0,0,-1.505,-1.505,NA,TRUE
Fiji,2020-01-06,-0.334,0.15,-0.16,-0.334,-0.375,NA,FALSE
Falkland Islands,2020-01-06,-0.003,0,-0,-0.003,-0.003,NA,FALSE
France,2020-01-06,0,0,0,-19.457,-19.457,NA,TRUE
Faroe Islands,2020-01-06,0,0.004,0,-0.031,-0.031,NA,TRUE
Micronesia,2020-01-06,0.001,0.063,0.006,0.001,-0.037,NA,FALSE
Gabon,2020-01-06,0.332,0.332,0.332,0.248,-0.266,NA,FALSE
Britain,2020-01-06,0,0,0,-20.287,-20.287,NA,TRUE
Georgia,2020-01-06,0,0.191,0.191,-0.783,-0.783,NA,TRUE
Guernsey,2020-01-06,-0.039,0.01,-0.012,-0.039,-0.039,NA,FALSE
Ghana,2020-01-06,11.519,11.519,11.519,8.168,-10.146,NA,FALSE
Gibraltar,2020-01-06,0,0,0,-0.029,-0.029,NA,TRUE
Guinea,2020-01-06,4.541,4.541,4.541,0.085,-2.896,NA,FALSE
The Gambia,2020-01-06,0.383,0.383,0.383,-0.215,-0.802,NA,FALSE
Guinea-Bissau,2020-01-06,1.204,1.204,1.204,-0.134,-0.641,NA,FALSE
Equatorial Guinea,2020-01-06,-0.237,0.004,-0.237,-0.395,-0.395,NA,FALSE
Greece,2020-01-06,0,0.192,0.192,-1.07,-1.07,NA,TRUE
Grenada,2020-01-06,-0.038,-0.004,-0.037,-0.038,-0.038,NA,FALSE
Greenland,2020-01-06,0,0.004,0,-0.034,-0.034,NA,TRUE
Guatemala,2020-01-06,0,1.518,0.991,-2.877,-2.877,NA,TRUE
Guyana,2020-01-06,-0.25,-0.012,-0.15,-0.25,-0.25,NA,FALSE
Hong Kong,2020-01-06,0,0.338,0.338,-1.467,-1.467,NA,TRUE
Honduras,2020-01-06,-0.178,0.844,0.039,-0.178,-0.178,NA,FALSE
Croatia,2020-01-06,0,0,0,-1.244,-1.244,NA,TRUE
Haiti,2020-01-06,1.37,1.37,1.37,-1.441,-1.441,NA,FALSE
Hungary,2020-01-06,0,0,0,-2.738,-2.738,NA,TRUE
Indonesia,2020-01-06,130.9,130.9,130.9,-32.999,-32.999,NA,FALSE
Isle of Man,2020-01-06,-0.05,0.01,-0.008,-0.05,-0.05,NA,FALSE
India,2020-01-06,545.014,545.014,545.014,12.993,-166.804,NA,FALSE
Ireland,2020-01-06,0,0,0,-1.573,-1.573,NA,TRUE
Iran,2020-01-06,0,0,0,-22.674,-22.674,NA,TRUE
Iraq,2020-01-06,-0.971,7.625,-0.971,-4.405,-4.405,NA,FALSE
Iceland,2020-01-06,0,0,0,-0.26,-0.26,NA,TRUE
Israel,2020-01-06,0,0,0,-2.318,-2.318,NA,TRUE
Italy,2020-01-06,0,0,0,-4.239,-4.459,NA,TRUE
Jamaica,2020-01-06,0,0,0,-1.063,-1.063,NA,TRUE
Jersey,2020-01-06,-0.059,0.016,-0.019,-0.059,-0.059,NA,FALSE
Jordan,2020-01-06,0,0.219,0.131,0,-0.674,NA,TRUE
Japan,2020-01-06,0,0,0,-46.543,-46.543,NA,TRUE
Kazakhstan,2020-01-06,0,0.681,0,-2.662,-2.662,NA,TRUE
Kenya,2020-01-06,36.491,36.491,36.491,7.835,-14.777,NA,FALSE
Kyrgyzstan,2020-01-06,0,0.338,0.194,0,-0.821,NA,TRUE
Cambodia,2020-01-06,-6.905,1.302,-3.034,-6.905,-6.905,NA,FALSE
Kiribati,2020-01-06,-0.024,0.025,-0.024,-0.063,-0.089,NA,FALSE
Saint Kitts and Nevis,2020-01-06,-0.016,0.006,-0.01,-0.016,-0.016,NA,FALSE
South Korea,2020-01-06,0,0.522,0,-18.181,-18.181,NA,TRUE
Kuwait,2020-01-06,0,0,0,-0.74,-0.74,NA,TRUE
Laos,2020-01-06,2.406,2.406,2.406,0.342,-0.515,NA,FALSE
Lebanon,2020-01-06,0,0.328,0.328,-0.862,-0.862,NA,TRUE
Liberia,2020-01-06,2.957,2.957,2.957,0.694,-1.799,NA,FALSE
Libya,2020-01-06,-6.867,0.303,-1.73,-6.867,-6.867,NA,FALSE
